Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ÁC (SEN S/N: 684635)","Temp, ÁC (SEN S/N: 684636)","Temp, ÁC (SEN S/N: 684637)","Temp, ÁC (SEN S/N: 684638)","Temp, ÁC (SEN S/N: 904122)","RH, % (SEN S/N: 904122)","DewPt, ÁC (SEN S/N: 904122)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
20/11/06,12:57:05,0,10.124,8.693,12.05,31.586,19.42,21.25,-3.3,1886.2,4.57,9.9
20/11/06,13:57:05,0,10.614,8.891,12.751,27.358,17.9,25.25,-2.3,1226.2,6.09,11.04
20/11/06,14:57:05,0,11.053,9.139,12.92,22.657,18.66,27.25,-0.6,1141.2,4.95,11.8
20/11/06,15:57:05,0,11.273,9.386,12.871,21.223,17.9,28.25,-0.7,753.7,4.19,8.38
20/11/06,16:57:05,0,11.419,9.558,12.823,18.771,17.9,26.25,-1.7,576.2,3.81,6.85
20/11/06,17:57:05,0,11.467,9.731,12.582,15.247,17.14,27.25,-1.9,276.2,3.81,8.38
20/11/06,18:57:05,0,11.443,9.829,12.219,13.04,15.23,33.75,-0.6,81.2,2.66,5.33
20/11/06,19:57:05,0,11.321,9.903,11.783,10.026,12.93,36.25,-1.7,1.2,1.9,3.43
20/11/06,20:57:05,0,11.127,9.928,11.224,7.72,12.55,36.75,-1.8,1.2,1.52,3.05
20/11/06,21:57:05,0,10.883,9.903,10.663,7.217,15.23,28.25,-3,1.2,3.05,7.23
20/11/06,22:57:05,0,10.614,9.854,10.198,7.619,15.62,26.25,-3.7,1.2,4.95,8.76
20/11/06,23:57:05,0,10.345,9.756,9.903,7.569,14.85,27.75,-3.6,1.2,5.33,9.14
21/11/06,00:57:05,0,10.149,9.657,9.682,7.92,15.23,26.25,-4,1.2,7.23,12.18
21/11/06,01:57:05,0,9.977,9.558,9.485,7.87,14.85,27.25,-3.8,1.2,6.85,11.8
21/11/06,02:57:05,0,9.805,9.46,9.336,7.544,15.62,25.25,-4.2,1.2,6.47,12.18
21/11/06,03:57:05,0,9.682,9.361,9.188,7.845,15.62,24.75,-4.5,1.2,7.23,14.47
21/11/06,04:57:05,0,9.558,9.262,9.064,7.87,14.85,25.75,-4.6,3.7,6.47,9.9
21/11/06,05:57:05,0,9.435,9.188,8.965,8.494,15.23,25.25,-4.5,116.2,8.76,14.85
21/11/06,06:57:05,0,9.361,9.114,8.965,10.051,15.23,27.25,-3.5,401.2,8.38,15.99
21/11/06,07:57:05,0,9.312,9.04,9.089,13.714,17.9,24.75,-2.5,1181.2,8.38,14.85
21/11/06,08:57:05,0,9.361,8.99,9.632,21.127,19.42,21.75,-3,1526.2,9.14,14.85
21/11/06,09:57:05,0,9.583,8.965,10.345,30.369,20.19,23.75,-1.1,1871.2,8.76,15.23
21/11/06,10:57:05,0,9.928,9.015,11.127,30.621,20.19,23.75,-1.1,1728.7,9.14,15.23
21/11/06,11:57:05,0,10.32,9.114,11.759,31.052,20.57,22.75,-1.4,1763.7,9.14,16.37
21/11/06,12:57:05,0,10.687,9.262,12.195,22.13,19.81,26.75,0.2,791.2,8.38,15.61
21/11/06,13:57:05,0,10.956,9.435,12.243,31.077,22.48,23.25,0.5,2018.7,7.99,14.85
21/11/06,14:57:05,0,11.151,9.583,12.703,28.717,21.71,22.75,-0.5,1371.2,7.61,12.94
21/11/06,15:57:05,0,11.419,9.731,13.016,23.641,21.33,21.25,-1.7,893.7,6.47,12.18
21/11/06,16:57:05,0,11.613,9.903,12.968,21.318,21.33,19.25,-3,786.2,6.47,12.18
21/11/06,17:57:05,0,11.686,10.026,12.823,17.368,20.95,18.75,-3.7,246.2,7.61,18.65
21/11/06,18:57:05,0,11.686,10.149,12.485,15.294,20.57,20.75,-2.7,81.2,8.76,21.32
21/11/06,19:57:05,0,11.613,10.222,12.122,14.122,19.81,21.75,-2.7,1.2,8.76,17.51
21/11/06,20:57:05,0,11.492,10.247,11.807,13.546,19.81,22.25,-2.4,1.2,7.99,15.23
21/11/06,21:57:05,0,11.346,10.247,11.54,13.473,19.42,24.25,-1.5,1.2,9.14,16.75
21/11/06,22:57:05,0,11.2,10.247,11.321,12.944,18.66,27.75,-0.3,1.2,9.52,19.41
21/11/06,23:57:05,0,11.078,10.198,11.127,12.654,16.76,36.75,1.9,1.2,6.85,14.47
22/11/06,00:57:05,0,10.98,10.173,10.98,12.098,15.62,42.25,2.8,1.2,8.38,16.75
22/11/06,01:57:05,0,10.858,10.124,10.834,11.419,12.93,63.25,6.1,1.2,9.9,20.18
22/11/06,02:57:05,0,10.761,10.075,10.712,10.32,12.55,66.75,6.5,1.2,6.85,16.75
22/11/06,03:57:05,0.51,10.663,10.026,10.565,9.608,11.77,71.25,6.7,1.2,6.85,15.61
22/11/06,04:57:05,0,10.565,9.977,10.418,9.163,11.77,69.25,6.3,1.2,7.61,18.27
22/11/06,05:57:05,0,10.467,9.928,10.271,9.336,10.99,69.25,5.6,138.7,8.38,16.75
22/11/06,06:57:05,0,10.369,9.854,10.198,10.834,12.16,61.75,5.1,748.7,8.38,14.85
22/11/06,07:57:05,0,10.32,9.805,10.418,12.534,12.16,59.25,4.5,1176.2,8.76,14.85
22/11/06,08:57:05,0,10.394,9.78,10.834,18.152,13.32,56.25,4.8,1556.2,8.38,14.09
22/11/06,09:57:05,0,10.565,9.756,11.321,25.404,13.32,58.25,5.3,1756.2,9.14,15.23
22/11/06,10:57:05,0,10.81,9.805,11.832,26.426,13.32,59.25,5.6,1566.2,6.85,13.32
22/11/06,11:57:05,0,11.078,9.879,12.34,32.021,14.47,52.25,4.8,1983.7,6.09,12.18
22/11/06,12:57:05,0,11.394,9.977,13.016,36.769,14.85,56.75,6.4,2233.7,6.09,12.18
22/11/06,13:57:05,0,11.783,10.124,13.762,33.469,15.23,52.25,5.5,2006.2,6.09,11.8
22/11/06,14:57:05,0,12.195,10.296,14.194,27.924,14.85,53.25,5.4,1531.2,6.09,12.18
22/11/06,15:57:05,0,12.485,10.492,14.266,22.585,14.09,53.25,4.7,1106.2,6.85,14.09
22/11/06,16:57:05,0,12.63,10.687,14.05,19.151,14.47,47.25,3.4,996.2,6.09,10.66
22/11/06,17:57:05,0,12.63,10.834,13.714,14.385,13.7,27.75,-4.6,631.2,6.47,10.66
22/11/06,18:57:05,0,12.534,10.932,13.161,11.127,12.16,42.75,-0.1,193.7,5.71,9.14
22/11/06,19:57:05,0,12.34,10.956,12.509,9.064,10.21,61.75,3.2,3.7,4.19,7.99
22/11/06,20:57:05,0,12.074,10.956,11.929,8.27,9.42,65.75,3.3,1.2,5.33,10.28
22/11/06,21:57:05,0,11.783,10.907,11.443,7.67,9.42,64.25,3,1.2,6.09,10.28
22/11/06,22:57:05,0,11.492,10.81,11.029,7.368,9.42,61.75,2.5,1.2,7.61,11.8
22/11/06,23:57:05,0,11.224,10.687,10.687,7.041,9.03,63.25,2.4,1.2,7.61,11.8
23/11/06,00:57:05,0,11.005,10.565,10.394,6.712,8.63,66.25,2.7,1.2,6.85,10.66
23/11/06,01:57:05,0,10.785,10.443,10.124,6.306,8.63,66.75,2.8,1.2,6.09,9.9
23/11/06,02:57:05,0,10.565,10.32,9.854,6.153,8.23,68.25,2.7,1.2,7.23,11.42
23/11/06,03:57:05,0,10.369,10.198,9.632,6,7.83,70.25,2.8,1.2,7.23,11.8
23/11/06,04:57:05,0,10.198,10.075,9.435,5.719,7.83,64.75,1.6,3.7,7.23,11.8
23/11/06,05:57:05,0,10.026,9.952,9.238,5.975,9.82,40.75,-2.9,243.7,7.61,12.18
23/11/06,06:57:05,0,9.879,9.829,9.139,6.889,10.99,23.75,-8.9,413.7,6.47,10.28
23/11/06,07:57:05,0,9.756,9.731,9.163,10.663,12.16,32.25,-3.9,931.2,6.47,11.04
23/11/06,08:57:05,0,9.731,9.632,9.534,19.651,14.09,33.25,-1.8,1571.2,6.47,12.56
23/11/06,09:57:05,0,9.903,9.558,10.369,31.535,14.47,37.25,0.1,1896.2,6.09,12.18
23/11/06,10:57:05,0,10.247,9.558,11.321,36.281,14.85,37.25,0.4,2113.7,7.23,13.32
23/11/06,11:57:05,0,10.712,9.657,12.243,37.728,15.23,38.75,1.3,2041.2,6.47,12.18
23/11/06,12:57:05,0,11.2,9.805,13.04,37.178,16.38,34.25,0.6,2083.7,6.09,11.04
23/11/06,13:57:05,0,11.662,9.977,13.714,36.933,17.52,30.75,0.1,2078.7,5.33,10.66
23/11/06,14:57:05,0,12.098,10.198,14.266,32.433,17.9,30.75,0.4,1838.7,4.57,8.76
23/11/06,15:57:05,0,12.485,10.443,14.577,27.333,17.9,33.25,1.5,1511.2,3.81,8.38
23/11/06,16:57:05,0,12.751,10.663,14.577,21.604,17.52,33.25,1.2,1076.2,2.66,6.09
23/11/06,17:57:05,0,12.896,10.858,14.337,16.415,14.09,62.25,7,621.2,3.05,6.47
23/11/06,18:57:05,0,12.896,11.029,13.882,12.582,10.6,73.75,6.1,153.7,3.43,6.47
23/11/06,19:57:05,0,12.751,11.127,13.257,9.287,8.23,81.25,5.2,6.2,1.14,3.05
23/11/06,20:57:05,0,12.509,11.175,12.534,6.331,7.03,88.25,5.2,1.2,0,1.52
23/11/06,21:57:05,0,12.171,11.151,11.783,4.947,6.62,84.25,4.2,1.2,0,1.52
23/11/06,22:57:05,0,11.807,11.078,11.102,4.194,6.62,85.75,4.4,1.2,0,1.14
23/11/06,23:57:05,0,11.394,10.932,10.467,3.564,7.03,75.75,3.1,1.2,0,1.52
24/11/06,00:57:05,0,11.029,10.761,9.952,2.983,6.22,49.75,-3.5,1.2,0,2.28
24/11/06,01:57:05,0,10.687,10.59,9.509,2.074,5.4,50.75,-4,1.2,0,1.14
24/11/06,02:57:05,0,10.369,10.418,9.064,1.588,5.4,52.25,-3.6,1.2,0,1.9
24/11/06,03:57:05,0,10.051,10.247,8.668,1.235,6.22,31.75,-9.3,1.2,0.38,1.52
24/11/06,04:57:05,0,9.805,10.1,8.344,1.208,9.42,18.25,-13.5,3.7,0.38,1.52
24/11/06,05:57:05,0,9.509,9.903,8.045,2.182,10.21,21.25,-11,231.2,0,1.52
24/11/06,06:57:05,0,9.238,9.682,7.92,4.376,14.85,13.75,-12.6,688.7,0,1.52
24/11/06,07:57:05,0,9.163,9.509,8.543,11.904,17.14,9.75,-15,1153.7,0.38,2.66
24/11/06,08:57:05,0,9.336,9.41,9.583,21.795,17.52,14.75,-9.6,1563.7,1.14,4.57
24/11/06,09:57:05,0,9.78,9.386,10.858,35.689,18.28,27.25,-0.9,1893.7,3.05,5.71
24/11/06,10:57:05,0,10.369,9.435,12.098,40.92,19.04,27.25,-0.2,2111.2,3.43,7.61
24/11/06,11:57:05,0,11.029,9.608,13.305,44.196,19.42,26.75,-0.2,2213.7,2.66,7.23
24/11/06,12:57:05,0,11.71,9.854,14.433,43.829,19.81,28.75,1.2,2211.2,3.81,7.23
24/11/06,13:57:05,0,12.389,10.149,15.294,41.414,20.19,26.75,0.5,2091.2,4.19,8.38
24/11/06,14:57:05,0,12.944,10.467,15.819,35.422,20.57,21.25,-2.3,1863.7,4.19,9.9
24/11/06,15:57:05,0,13.353,10.785,15.986,30.091,20.95,23.25,-0.8,1528.7,3.43,6.85
24/11/06,16:57:05,0,13.618,11.078,15.891,23.713,20.19,25.25,-0.3,1108.7,3.43,6.09
24/11/06,17:57:05,0,13.714,11.321,15.485,17.605,19.04,25.75,-1,648.7,3.05,5.33
24/11/06,18:57:05,0,13.642,11.492,14.864,13.473,16.38,28.75,-1.8,201.2,2.28,4.95
24/11/06,19:57:05,0,13.473,11.613,14.098,9.509,13.32,33.75,-2.3,3.7,1.52,4.57
24/11/06,20:57:05,0,13.161,11.662,13.281,7.845,10.6,40.25,-2.3,1.2,2.28,3.81
24/11/06,21:57:05,0,12.823,11.637,12.558,6.458,11.77,29.75,-5.3,1.2,1.14,4.19
24/11/06,22:57:05,0,12.437,11.565,11.88,5.411,11.38,29.75,-5.7,1.2,0.38,2.66
24/11/06,23:57:05,0,12.05,11.419,11.273,4.947,11.77,34.25,-3.5,1.2,0.76,2.28
25/11/06,00:57:05,0,11.686,11.273,10.761,4.402,11.38,36.75,-2.9,1.2,0,0.76
25/11/06,01:57:05,0,11.346,11.102,10.32,4.037,11.77,33.25,-3.9,1.2,0.38,2.28
25/11/06,02:57:05,0,11.029,10.932,9.928,4.115,11.77,31.25,-4.7,1.2,1.14,3.43
25/11/06,03:57:05,0,10.736,10.761,9.608,3.801,10.99,33.25,-4.6,1.2,1.14,3.43
25/11/06,04:57:05,0,10.492,10.59,9.312,3.722,12.16,28.25,-5.7,3.7,2.28,4.57
25/11/06,05:57:05,0,10.247,10.394,9.064,5.411,14.85,24.75,-5.1,211.2,3.05,5.71
25/11/06,06:57:05,0,10.026,10.222,9.04,8.295,16.76,22.25,-4.9,648.7,3.81,6.47
25/11/06,07:57:05,0,9.952,10.075,9.509,14.05,17.52,22.75,-4,1131.2,5.33,9.14
25/11/06,08:57:05,0,10.1,9.977,10.296,22.082,18.28,22.75,-3.3,1568.7,5.33,9.9
25/11/06,09:57:05,0,10.394,9.952,11.2,34.124,19.04,22.75,-2.7,1873.7,6.47,12.56
25/11/06,10:57:05,0,10.81,9.977,12.074,37.811,19.42,25.25,-1,1981.2,5.33,10.66
25/11/06,11:57:05,0,11.297,10.1,13.064,43.133,20.57,22.25,-1.7,2208.7,5.33,13.32
25/11/06,12:57:05,0,11.832,10.271,14.026,41.766,20.57,21.75,-2,2203.7,6.09,11.04
25/11/06,13:57:05,0,12.364,10.467,14.673,39.431,20.95,22.75,-1.1,2098.7,5.33,14.47
25/11/06,14:57:05,0,12.823,10.736,15.103,33.6,21.33,18.25,-3.8,1713.7,5.33,12.56
25/11/06,15:57:05,0,13.185,10.98,15.199,28.369,20.19,21.75,-2.3,1238.7,5.33,11.8
25/11/06,16:57:05,0,13.377,11.2,15.055,21.7,18.66,24.25,-2.2,386.2,4.95,9.9
25/11/06,17:57:05,0,13.425,11.394,14.625,17.843,16.76,30.25,-0.8,226.2,4.19,8.38
25/11/06,18:57:05,0,13.329,11.516,14.074,14.888,15.62,32.75,-0.7,68.7,4.57,9.52
25/11/06,19:57:05,0,13.137,11.589,13.546,12.703,15.23,29.75,-2.3,1.2,5.33,9.52
25/11/06,20:57:05,0,12.896,11.613,13.016,10.418,14.09,31.75,-2.4,1.2,3.43,6.09
25/11/06,21:57:05,0,12.63,11.565,12.485,9.558,14.09,33.75,-1.6,1.2,3.43,7.61
25/11/06,22:57:05,0,12.34,11.516,12.001,8.767,13.32,35.25,-1.7,1.2,3.43,6.09
25/11/06,23:57:05,0,12.074,11.419,11.613,7.695,11.77,38.75,-1.8,1.2,1.14,5.33
26/11/06,00:57:05,0,11.807,11.321,11.2,5.591,10.99,40.25,-2,1.2,0,1.52
26/11/06,01:57:05,0,11.565,11.2,10.736,4.61,9.42,45.25,-1.8,1.2,0.76,1.9
26/11/06,02:57:05,0,11.273,11.053,10.271,4.402,10.6,40.75,-2.2,1.2,0.76,3.43
26/11/06,03:57:05,0,10.98,10.907,9.903,4.168,10.21,43.75,-1.6,1.2,2.28,4.95
26/11/06,04:57:05,0,10.712,10.761,9.558,3.775,9.82,45.25,-1.5,6.2,1.14,4.19
26/11/06,05:57:05,0,10.443,10.59,9.287,3.67,12.16,30.75,-4.6,236.2,0,1.52
26/11/06,06:57:05,0,10.198,10.394,9.139,6.763,16,15.75,-10,696.2,2.28,6.47
26/11/06,07:57:05,0,10.1,10.247,9.657,13.594,17.14,14.75,-9.9,1161.2,3.43,7.99
26/11/06,08:57:05,0,10.271,10.149,10.541,22.011,17.9,16.25,-8.1,1576.2,4.57,9.52
26/11/06,09:57:05,0,10.59,10.1,11.54,35.77,18.28,16.25,-7.8,1901.2,5.33,10.66
26/11/06,10:57:05,0,11.053,10.149,12.485,40.286,18.66,17.25,-6.7,2121.2,5.71,11.8
26/11/06,11:57:05,0,11.565,10.271,13.329,43.404,19.81,13.25,-9.1,2228.7,4.95,10.28
26/11/06,12:57:05,0,12.074,10.467,14.17,44.226,17.52,53.75,8.1,2213.7,3.05,7.99
26/11/06,13:57:05,0,12.63,10.663,15.151,40.343,17.14,47.25,5.8,2101.2,3.81,7.61
26/11/06,14:57:05,0,13.137,10.932,15.772,33.053,16.38,43.25,3.9,1873.7,4.95,7.99
26/11/06,15:57:05,0,13.522,11.2,15.867,26.793,15.23,41.75,2.3,1536.2,5.33,8.76
26/11/06,16:57:05,0,13.714,11.443,15.605,20.65,14.85,39.75,1.3,1123.7,4.95,8.38
26/11/06,17:57:05,0,13.738,11.637,15.127,15.055,12.16,45.25,0.7,661.2,4.19,7.23
26/11/06,18:57:05,0,13.642,11.783,14.505,11.248,9.03,55.75,0.7,216.2,3.05,5.33
26/11/06,19:57:05,0,13.401,11.832,13.738,7.494,7.03,61.25,0.1,6.2,1.52,3.43
26/11/06,20:57:05,0,13.088,11.832,12.871,4.61,4.99,69.75,-0.1,1.2,0.38,2.28
26/11/06,21:57:05,0,12.654,11.759,11.977,2.396,3.74,75.25,-0.2,1.2,0,1.9
26/11/06,22:57:05,0,12.219,11.637,11.175,1.832,5.4,66.75,-0.3,1.2,0.38,2.28
26/11/06,23:57:05,0,11.759,11.492,10.492,1.289,6.62,43.75,-4.8,1.2,0,1.9
27/11/06,00:57:05,0,11.346,11.297,9.928,0.577,7.03,25.25,-11.5,1.2,0,1.52
27/11/06,01:57:05,0,10.956,11.078,9.386,0.024,7.03,25.25,-11.5,1.2,0.38,2.28
27/11/06,02:57:05,0,10.565,10.883,8.916,-0.143,6.62,25.25,-11.9,1.2,0.76,2.66
27/11/06,03:57:05,0,10.222,10.663,8.519,-0.339,3.31,37.25,-9.9,1.2,1.14,3.43
27/11/06,04:57:05,0,9.928,10.467,8.195,0.135,6.22,38.75,-6.8,6.2,3.05,4.57
27/11/06,05:57:05,0,9.608,10.247,7.92,1.832,11.38,37.25,-2.7,236.2,3.43,5.33
27/11/06,06:57:05,0,9.41,10.051,7.945,5.514,14.85,25.75,-4.6,698.7,3.81,6.09
27/11/06,07:57:05,0,9.336,9.854,8.593,12.751,16.38,18.25,-7.8,1161.2,3.05,5.33
27/11/06,08:57:05,0,9.534,9.731,9.657,21.27,17.52,18.75,-6.5,1573.7,4.19,6.85
27/11/06,09:57:05,0,9.952,9.706,10.834,37.288,17.9,15.75,-8.5,1903.7,3.43,6.85
27/11/06,10:57:05,0,10.492,9.756,12.171,43.465,19.04,24.75,-1.6,2123.7,3.43,6.47
27/11/06,11:57:05,0,11.175,9.903,13.497,47.45,19.04,26.25,-0.8,2231.2,3.43,8.76
27/11/06,12:57:05,0,11.904,10.149,14.697,45.782,19.42,25.25,-1,2231.2,4.19,8.76
27/11/06,13:57:05,0,12.582,10.418,15.509,42.564,19.81,25.25,-0.6,2153.7,4.19,8.76
27/11/06,14:57:05,0,13.137,10.736,16.01,35.102,19.81,27.25,0.4,1708.7,4.95,9.9
27/11/06,15:57:05,0,13.546,11.053,16.106,29.365,19.42,23.25,-2.1,1406.2,4.95,9.14
27/11/06,16:57:05,0,13.786,11.346,15.891,23.184,18.28,27.75,-0.6,856.2,3.81,7.23
27/11/06,17:57:05,0,13.834,11.565,15.438,17.915,16.76,25.75,-3,366.2,4.19,7.61
27/11/06,18:57:05,0,13.738,11.734,14.792,14.409,15.62,28.75,-2.5,113.7,3.43,5.33
27/11/06,19:57:05,0,13.522,11.807,14.074,11.953,14.09,32.75,-2,6.2,2.66,4.95
27/11/06,20:57:05,0,13.233,11.832,13.401,9.682,12.55,42.25,0.1,1.2,2.66,4.95
27/11/06,21:57:05,0,12.944,11.807,12.775,6.94,9.82,46.75,-1,1.2,1.9,4.19
27/11/06,22:57:05,0,12.582,11.71,12.098,5.231,10.99,41.25,-1.7,1.2,2.66,4.19
27/11/06,23:57:05,0,12.219,11.589,11.492,4.869,9.42,46.75,-1.4,1.2,3.05,4.57
28/11/06,00:57:05,0,11.88,11.467,10.98,3.932,9.42,45.25,-1.8,1.2,3.43,4.95
28/11/06,01:57:05,0,11.565,11.321,10.516,3.906,9.03,46.25,-1.9,1.2,3.05,4.57
28/11/06,02:57:05,0,11.248,11.151,10.149,3.327,9.42,44.25,-2.1,1.2,2.66,4.19
28/11/06,03:57:05,0,10.956,10.98,9.805,3.854,11.38,36.25,-3.1,1.2,3.05,5.33
28/11/06,04:57:05,0,10.712,10.834,9.558,4.921,10.99,37.25,-3,6.2,3.43,6.09
28/11/06,05:57:05,0,10.492,10.663,9.386,6.051,13.7,31.75,-2.8,226.2,4.19,6.85
28/11/06,06:57:05,0,10.345,10.516,9.386,8.817,15.62,25.25,-4.2,703.7,3.81,6.47
28/11/06,07:57:05,0,10.271,10.369,9.903,15.008,16.76,23.25,-4.3,1043.7,3.81,6.85
28/11/06,08:57:05,0,10.443,10.296,10.712,21.079,15.62,30.25,-1.8,1316.2,4.57,8.38
28/11/06,09:57:05,0,10.761,10.271,11.589,31.51,17.9,27.25,-1.2,1636.2,4.95,9.52
28/11/06,10:57:05,0,11.127,10.296,12.437,39.318,19.04,22.75,-2.7,1991.2,5.71,11.42
28/11/06,11:57:05,0,11.589,10.418,13.401,42.031,19.42,23.25,-2.1,2211.2,7.99,14.85
28/11/06,12:57:05,0,12.098,10.565,14.17,42.179,20.19,25.25,-0.3,2221.2,7.61,14.09
28/11/06,13:57:05,0,12.558,10.785,14.768,40.028,20.57,21.75,-2,2103.7,7.23,14.09
28/11/06,14:57:05,0,12.992,11.005,15.199,34.73,20.57,22.25,-1.7,1876.2,7.99,14.47
28/11/06,15:57:05,0,13.305,11.224,15.366,29.79,20.95,22.75,-1.1,1541.2,6.85,14.85
28/11/06,16:57:05,0,13.497,11.419,15.27,24.122,20.95,21.25,-2,1121.2,6.47,12.56
28/11/06,17:57:05,0,13.546,11.589,14.96,18.533,19.42,21.75,-3,661.2,6.85,12.56
28/11/06,18:57:05,0,13.497,11.71,14.433,14.721,18.28,24.25,-2.5,213.7,5.33,10.28
28/11/06,19:57:05,0,13.329,11.783,13.81,11.102,16,27.75,-2.6,6.2,3.05,7.99
28/11/06,20:57:05,0,13.088,11.807,13.161,8.419,14.09,33.25,-1.8,1.2,2.66,5.33
28/11/06,21:57:05,0,12.799,11.807,12.534,8.045,15.23,31.75,-1.5,1.2,3.43,6.09
28/11/06,22:57:05,0,12.485,11.734,12.025,8.519,15.62,33.25,-0.5,1.2,3.81,6.85
28/11/06,23:57:05,0,12.195,11.613,11.637,8.469,14.47,39.75,1,1.2,3.43,7.23
29/11/06,00:57:05,0,11.953,11.492,11.321,7.995,14.09,34.25,-1.4,1.2,3.81,7.99
29/11/06,01:57:05,0,11.71,11.37,11.053,8.494,15.23,22.75,-5.9,1.2,6.47,11.04
29/11/06,02:57:05,0,11.516,11.248,10.81,8.095,13.7,16.75,-11.1,1.2,6.09,11.04
29/11/06,03:57:05,0,11.321,11.127,10.565,7.444,10.99,28.75,-6.5,1.2,5.33,10.28
29/11/06,04:57:05,0,11.151,11.029,10.32,6.585,10.21,32.75,-5.4,6.2,3.81,8.38
29/11/06,05:57:05,0,10.956,10.907,10.075,7.192,12.55,37.25,-1.6,221.2,4.57,9.14
29/11/06,06:57:05,0,10.785,10.785,9.977,9.262,13.7,30.75,-3.2,688.7,4.95,9.52
29/11/06,07:57:05,0,10.687,10.638,10.247,15.223,13.32,44.75,1.6,1161.2,4.95,11.42
29/11/06,08:57:05,0,10.761,10.565,10.858,21.987,12.55,45.25,1,1576.2,4.95,9.9
29/11/06,09:57:05,0,11.029,10.516,11.613,35.368,10.99,48.75,0.6,1903.7,4.19,9.9
29/11/06,10:57:05,0,11.394,10.565,12.461,38.06,11.38,45.25,0,2126.2,5.33,9.52
29/11/06,11:57:05,0,11.832,10.663,13.185,40.688,12.16,40.25,-0.9,2236.2,4.95,10.28
29/11/06,12:57:05,0,12.268,10.81,13.954,40.66,12.93,38.75,-0.8,2236.2,4.57,8.76
29/11/06,13:57:05,0,12.727,10.98,14.625,37.453,13.7,34.75,-1.6,2123.7,4.95,9.52
29/11/06,14:57:05,0,13.137,11.175,14.984,31.103,14.09,28.25,-4,1893.7,5.33,9.52
29/11/06,15:57:05,0,13.425,11.37,15.127,25.647,12.93,22.75,-7.8,1561.2,4.95,9.52
29/11/06,16:57:05,0,13.594,11.565,15.031,18.794,10.99,42.25,-1.3,1146.2,5.33,9.14
29/11/06,17:57:05,0,13.618,11.734,14.673,13.137,10.21,45.25,-1.1,681.2,4.19,8.38
29/11/06,18:57:05,0,13.497,11.832,14.098,9.188,6.22,72.75,1.7,228.7,4.57,8.38
29/11/06,19:57:05,0,13.257,11.856,13.377,5.282,5.4,57.75,-2.3,6.2,2.28,6.47
29/11/06,20:57:05,0,12.92,11.832,12.534,1.643,7.43,9.75,-22.5,1.2,1.9,4.95
29/11/06,21:57:05,0,12.509,11.759,11.637,0.329,9.03,5.25,-28.1,1.2,1.14,3.05
29/11/06,22:57:05,0,12.05,11.637,10.834,-0.311,8.63,6.75,-25.7,1.2,1.52,3.43
29/11/06,23:57:05,0,11.589,11.467,10.124,-0.367,9.42,3.75,-31.4,1.2,0.76,3.05
30/11/06,00:57:05,0,11.151,11.273,9.534,-2.305,9.03,2.75,-34.8,1.2,0.38,1.9
30/11/06,01:57:05,0,10.761,11.053,8.965,-2.742,9.82,2.75,-34.3,1.2,0.38,1.9
30/11/06,02:57:05,0,10.369,10.834,8.444,-2.305,4.99,9.75,-24.4,1.2,1.14,3.05
30/11/06,03:57:05,0,10.001,10.614,8.02,-0.648,9.42,6.25,-25.9,1.2,2.28,5.71
30/11/06,04:57:05,0,9.657,10.394,7.77,0.495,10.99,3.25,-31.8,3.7,3.05,6.47
30/11/06,05:57:05,0,9.386,10.173,7.594,1.751,13.32,4.25,-27.3,198.7,3.43,8.76
30/11/06,06:57:05,0,9.213,9.977,7.619,7.82,14.85,4.25,-26.2,508.7,4.19,6.85
30/11/06,07:57:05,0,9.139,9.829,8.12,15.605,16.38,5.75,-21.8,1163.7,4.19,8.76
30/11/06,08:57:05,0,9.287,9.706,9.163,23.881,16.76,12.25,-12.5,1536.2,4.95,7.99
30/11/06,09:57:05,0,9.682,9.657,10.369,26.109,13.32,25.25,-6.2,976.2,4.19,6.85
