Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC(SEN S/N: 9818212,  Ambient)","RH, %(SEN S/N: 9818212)","DewPt, ÁC(SEN S/N: 9818212)",3cm,"Water Content, m^3/m^3(SEN S/N: 9827492,  5cmBG)","Water Content, m^3/m^3(SEN S/N: 9827496,  10cmBG)"
ITEX1U,1,OTC,13/03/11,12:49:07,15.127,100,15.1,,0.2407,0.184
ITEX1U,1,OTC,13/03/11,13:49:08,15.843,97.2,15.4,,0.2371,0.1833
ITEX1U,1,OTC,13/03/11,14:49:09,15.939,99.2,15.8,,0.2349,0.184
ITEX1U,1,OTC,13/03/11,15:49:10,18.509,94.4,17.6,,0.232,0.184
ITEX1U,1,OTC,13/03/11,16:49:11,16.654,89.5,14.9,,0.2305,0.1833
ITEX1U,1,OTC,13/03/11,17:49:12,14.745,94.9,14,,0.2305,0.1826
ITEX1U,1,OTC,13/03/11,18:49:13,12.292,98.3,12,,0.253,0.1978
ITEX1U,1,OTC,13/03/11,19:49:14,12.074,100,12.1,,0.2567,0.1949
ITEX1U,1,OTC,13/03/11,20:49:15,12.582,100,12.6,,0.2472,0.1935
ITEX1U,1,OTC,13/03/11,21:49:16,12.025,100,12,,0.2422,0.192
ITEX1U,1,OTC,13/03/11,22:49:17,11.248,100,11.3,,0.2385,0.1913
ITEX1U,1,OTC,13/03/11,23:49:18,12.147,100,12.2,,0.2356,0.1906
ITEX1U,1,OTC,14/03/11,00:49:19,11.443,100,11.5,,0.2334,0.1899
ITEX1U,1,OTC,14/03/11,01:49:20,10.638,100,10.7,,0.232,0.1891
ITEX1U,1,OTC,14/03/11,02:49:21,9.287,100,9.3,,0.2305,0.1884
ITEX1U,1,OTC,14/03/11,03:49:22,9.435,100,9.4,,0.2291,0.1877
ITEX1U,1,OTC,14/03/11,04:49:23,8.767,100,8.8,,0.2284,0.1877
ITEX1U,1,OTC,14/03/11,05:49:24,10.026,100,10,,0.2276,0.187
ITEX1U,1,OTC,14/03/11,06:49:25,10.075,100,10.1,,0.2262,0.187
ITEX1U,1,OTC,14/03/11,07:49:26,10.32,100,10.3,,0.2254,0.1862
ITEX1U,1,OTC,14/03/11,08:49:27,13.714,100,13.7,,0.2247,0.1862
ITEX1U,1,OTC,14/03/11,09:49:28,14.098,99.7,14.1,,0.2247,0.1862
ITEX1U,1,OTC,14/03/11,10:49:29,15.652,88.9,13.8,,0.2233,0.1862
ITEX1U,1,OTC,14/03/11,11:49:30,18.343,73.8,13.6,,0.2225,0.1855
ITEX1U,1,OTC,14/03/11,12:49:31,19.722,70.6,14.2,,0.2233,0.1855
ITEX1U,1,OTC,14/03/11,13:49:32,22.872,65.9,16.2,,0.2218,0.1848
ITEX1U,1,OTC,14/03/11,14:49:33,22.489,64.2,15.4,,0.2211,0.1833
ITEX1U,1,OTC,14/03/11,15:49:34,17.748,60,9.9,,0.2182,0.1826
ITEX1U,1,OTC,14/03/11,16:49:35,23.641,68.3,17.5,,0.2175,0.1819
ITEX1U,1,OTC,14/03/11,17:49:36,16.844,77.3,12.9,,0.2182,0.1819
ITEX1U,1,OTC,14/03/11,18:49:37,13.305,87.5,11.3,,0.2175,0.1804
ITEX1U,1,OTC,14/03/11,19:49:38,11.394,93.9,10.5,,0.2175,0.1797
ITEX1U,1,OTC,14/03/11,20:49:39,9.163,95.9,8.6,,0.2167,0.1797
ITEX1U,1,OTC,14/03/11,21:49:40,6.661,96.9,6.2,,0.2167,0.179
ITEX1U,1,OTC,14/03/11,22:49:41,3.985,96.3,3.5,,0.216,0.1782
ITEX1U,1,OTC,14/03/11,23:49:42,4.869,98.9,4.7,,0.216,0.1775
ITEX1U,1,OTC,15/03/11,00:49:43,8.319,100,8.3,,0.2153,0.1775
ITEX1U,1,OTC,15/03/11,01:49:44,9.336,98.3,9.1,,0.2146,0.1775
ITEX1U,1,OTC,15/03/11,02:49:45,9.928,99.2,9.8,,0.2146,0.1775
ITEX1U,1,OTC,15/03/11,03:49:46,9.632,99.5,9.6,,0.2146,0.1775
ITEX1U,1,OTC,15/03/11,04:49:47,9.805,99.4,9.7,,0.2146,0.1775
ITEX1U,1,OTC,15/03/11,05:49:48,10.075,99.7,10,,0.2138,0.1775
ITEX1U,1,OTC,15/03/11,06:49:49,10.198,100,10.2,,0.2138,0.1775
ITEX1U,1,OTC,15/03/11,07:49:50,10.369,99.9,10.4,,0.2138,0.1768
ITEX1U,1,OTC,15/03/11,08:49:51,11.856,99.1,11.7,,0.2131,0.1768
ITEX1U,1,OTC,15/03/11,09:49:52,11.637,98.7,11.5,,0.2131,0.1775
ITEX1U,1,OTC,15/03/11,10:49:53,14.505,92.7,13.4,,0.2131,0.1775
ITEX1U,1,OTC,15/03/11,11:49:54,14.553,88.4,12.7,,0.2131,0.1775
ITEX1U,1,OTC,15/03/11,12:49:55,15.652,87.4,13.6,,0.2131,0.1775
ITEX1U,1,OTC,15/03/11,13:49:56,20.674,81.3,17.4,,0.2116,0.1775
ITEX1U,1,OTC,15/03/11,14:49:57,18.889,79.7,15.3,,0.2095,0.1768
ITEX1U,1,OTC,15/03/11,15:49:58,17.082,77.7,13.2,,0.2095,0.1761
ITEX1U,1,OTC,15/03/11,16:49:59,15.27,83.1,12.4,,0.2109,0.1746
ITEX1U,1,OTC,15/03/11,17:50:00,12.992,87,10.9,,0.2095,0.1746
ITEX1U,1,OTC,15/03/11,18:50:01,11.589,96.5,11.1,,0.2102,0.1761
ITEX1U,1,OTC,15/03/11,19:50:02,9.977,98.6,9.8,,0.2102,0.1775
ITEX1U,1,OTC,15/03/11,20:50:03,10.638,99.9,10.6,,0.2102,0.1782
ITEX1U,1,OTC,15/03/11,21:50:04,10.785,100,10.8,,0.2102,0.179
ITEX1U,1,OTC,15/03/11,22:50:05,10.663,100,10.7,,0.2109,0.1797
ITEX1U,1,OTC,15/03/11,23:50:06,10.907,100,10.9,,0.2102,0.1797
ITEX1U,1,OTC,16/03/11,00:50:07,9.928,99.9,9.9,,0.2109,0.1797
ITEX1U,1,OTC,16/03/11,01:50:08,8.742,99.7,8.7,,0.2109,0.1797
ITEX1U,1,OTC,16/03/11,02:50:09,10.492,100,10.5,,0.2109,0.1797
ITEX1U,1,OTC,16/03/11,03:50:10,9.41,100,9.4,,0.2109,0.1797
ITEX1U,1,OTC,16/03/11,04:50:11,10.271,100,10.3,,0.2116,0.1797
ITEX1U,1,OTC,16/03/11,05:50:12,10.443,100,10.5,,0.2116,0.1804
ITEX1U,1,OTC,16/03/11,06:50:13,10.418,100,10.4,,0.2116,0.1811
ITEX1U,1,OTC,16/03/11,07:50:14,9.78,100,9.8,,0.2363,0.2116
ITEX1U,1,OTC,16/03/11,08:50:15,10.883,100,10.9,,0.2392,0.2167
ITEX1U,1,OTC,16/03/11,09:50:16,13.425,96.8,12.9,,0.2385,0.2153
ITEX1U,1,OTC,16/03/11,10:50:17,15.485,82.2,12.5,,0.2363,0.2131
ITEX1U,1,OTC,16/03/11,11:50:18,17.819,71.5,12.6,,0.2334,0.216
ITEX1U,1,OTC,16/03/11,12:50:19,18.771,66.7,12.5,,0.2313,0.2102
ITEX1U,1,OTC,16/03/11,13:50:20,22.441,60.7,14.5,,0.2305,0.2066
ITEX1U,1,OTC,16/03/11,14:50:21,24.436,55.2,14.9,,0.2269,0.2051
ITEX1U,1,OTC,16/03/11,15:50:22,29.365,56.5,19.8,,0.2247,0.2029
ITEX1U,1,OTC,16/03/11,16:50:23,19.032,61.7,11.5,,0.2233,0.2044
ITEX1U,1,OTC,16/03/11,17:50:24,18.081,74.8,13.6,,0.2225,0.2008
ITEX1U,1,OTC,16/03/11,18:50:25,13.112,80.9,9.9,,0.2225,0.1993
ITEX1U,1,OTC,16/03/11,19:50:26,10.663,90.3,9.2,,0.2218,0.1978
ITEX1U,1,OTC,16/03/11,20:50:27,8.668,93.4,7.7,,0.2211,0.1957
ITEX1U,1,OTC,16/03/11,21:50:28,7.217,96.2,6.7,,0.2211,0.1913
ITEX1U,1,OTC,16/03/11,22:50:29,8.295,99,8.2,,0.2204,0.1906
ITEX1U,1,OTC,16/03/11,23:50:30,6.408,99.3,6.3,,0.2196,0.1906
ITEX1U,1,OTC,17/03/11,00:50:31,5.77,99.8,5.7,,0.2196,0.1899
ITEX1U,1,OTC,17/03/11,01:50:32,4.818,99.9,4.8,,0.2189,0.1891
ITEX1U,1,OTC,17/03/11,02:50:33,5.591,99.8,5.6,,0.2189,0.1891
ITEX1U,1,OTC,17/03/11,03:50:34,6.077,99.2,6,,0.2182,0.1884
ITEX1U,1,OTC,17/03/11,04:50:35,5.437,94.9,4.7,,0.2182,0.1884
ITEX1U,1,OTC,17/03/11,05:50:36,3.88,96.5,3.4,,0.2175,0.1877
ITEX1U,1,OTC,17/03/11,06:50:37,3.301,98.4,3.1,,0.2167,0.187
ITEX1U,1,OTC,17/03/11,07:50:38,5.514,99.2,5.4,,0.216,0.187
ITEX1U,1,OTC,17/03/11,08:50:39,9.064,90.3,7.6,,0.2153,0.187
ITEX1U,1,OTC,17/03/11,09:50:40,12.074,74.1,7.6,,0.2153,0.187
ITEX1U,1,OTC,17/03/11,10:50:41,14.098,64.1,7.4,,0.2138,0.187
ITEX1U,1,OTC,17/03/11,11:50:42,16.177,65.1,9.6,,0.2131,0.187
ITEX1U,1,OTC,17/03/11,12:50:43,18.057,65.9,11.6,,0.2131,0.1862
ITEX1U,1,OTC,17/03/11,13:50:44,21.103,61.3,13.4,,0.2138,0.1862
ITEX1U,1,OTC,17/03/11,14:50:45,23.545,54.6,13.9,,0.2109,0.1848
ITEX1U,1,OTC,17/03/11,15:50:46,26.867,55,17.1,,0.2095,0.184
ITEX1U,1,OTC,17/03/11,16:50:47,17.724,61.9,10.3,,0.2095,0.1826
ITEX1U,1,OTC,17/03/11,17:50:48,14.481,69.5,9,,0.2087,0.1811
ITEX1U,1,OTC,17/03/11,18:50:49,13.233,80.6,10,,0.2095,0.1804
ITEX1U,1,OTC,17/03/11,19:50:50,10.345,90,8.8,,0.2095,0.1797
ITEX1U,1,OTC,17/03/11,20:50:51,9.879,95.1,9.1,,0.2087,0.179
ITEX1U,1,OTC,17/03/11,21:50:52,9.336,96.5,8.8,,0.2087,0.179
ITEX1U,1,OTC,17/03/11,22:50:53,8.519,96.8,8,,0.2087,0.179
ITEX1U,1,OTC,17/03/11,23:50:54,7.945,96.8,7.5,,0.208,0.179
ITEX1U,1,OTC,18/03/11,00:50:55,4.973,96.8,4.5,,0.2087,0.1782
ITEX1U,1,OTC,18/03/11,01:50:56,1.778,96.1,1.2,,0.208,0.1775
ITEX1U,1,OTC,18/03/11,02:50:57,1.561,97.9,1.3,,0.2073,0.1768
ITEX1U,1,OTC,18/03/11,03:50:58,4.584,99.5,4.5,,0.2073,0.1768
ITEX1U,1,OTC,18/03/11,04:50:59,6.382,100,6.4,,0.2066,0.1768
ITEX1U,1,OTC,18/03/11,05:51:00,6.433,99.8,6.4,,0.2066,0.1768
ITEX1U,1,OTC,18/03/11,06:51:01,6.788,99.9,6.8,,0.2066,0.1768
ITEX1U,1,OTC,18/03/11,07:51:02,7.091,100,7.1,,0.2066,0.1768
ITEX1U,1,OTC,18/03/11,08:51:03,10.149,99,10,,0.2066,0.1768
ITEX1U,1,OTC,18/03/11,09:51:04,12.871,92.2,11.7,,0.2058,0.1775
ITEX1U,1,OTC,18/03/11,10:51:05,16.511,81.5,13.4,,0.2051,0.1782
ITEX1U,1,OTC,18/03/11,11:51:06,18.224,71.3,13,,0.2051,0.1782
ITEX1U,1,OTC,18/03/11,12:51:07,19.793,68,13.7,,0.2066,0.179
ITEX1U,1,OTC,18/03/11,13:51:08,19.341,69.1,13.6,,0.2051,0.1782
ITEX1U,1,OTC,18/03/11,14:51:09,15.963,75.1,11.6,,0.2058,0.1775
ITEX1U,1,OTC,18/03/11,15:51:10,16.915,78.2,13.1,,0.2058,0.1768
ITEX1U,1,OTC,18/03/11,16:51:11,16.606,69.2,11,,0.2044,0.1768
ITEX1U,1,OTC,18/03/11,17:51:12,13.377,81.8,10.3,,0.2051,0.1761
ITEX1U,1,OTC,18/03/11,18:51:13,10.785,85.5,8.5,,0.2051,0.1753
ITEX1U,1,OTC,18/03/11,19:51:14,6.56,91.7,5.3,,0.2044,0.1746
ITEX1U,1,OTC,18/03/11,20:51:15,2.797,93.1,1.8,,0.2044,0.1732
ITEX1U,1,OTC,18/03/11,21:51:16,2.69,95.9,2.1,,0.2044,0.1732
ITEX1U,1,OTC,18/03/11,22:51:17,3.433,98.3,3.2,,0.2037,0.1768
ITEX1U,1,OTC,18/03/11,23:51:18,3.036,99.2,2.9,,0.2037,0.1761
ITEX1U,1,OTC,19/03/11,00:51:19,2.047,98.4,1.8,,0.2037,0.1753
ITEX1U,1,OTC,19/03/11,01:51:20,3.67,99.2,3.6,,0.2037,0.1753
ITEX1U,1,OTC,19/03/11,02:51:21,5.462,99.9,5.5,,0.2037,0.1753
ITEX1U,1,OTC,19/03/11,03:51:22,4.35,99.7,4.3,,0.2037,0.1746
ITEX1U,1,OTC,19/03/11,04:51:23,5.154,100,5.2,,0.2029,0.1746
ITEX1U,1,OTC,19/03/11,05:51:24,7.242,100,7.2,,0.2029,0.1732
ITEX1U,1,OTC,19/03/11,06:51:25,3.722,99.7,3.7,,0.2029,0.1732
ITEX1U,1,OTC,19/03/11,07:51:26,4.636,99.8,4.6,,0.2029,0.1732
ITEX1U,1,OTC,19/03/11,08:51:27,13.161,100,13.2,,0.2029,0.1739
ITEX1U,1,OTC,19/03/11,09:51:28,17.296,95.8,16.6,,0.2029,0.1746
ITEX1U,1,OTC,19/03/11,10:51:29,16.725,82.4,13.7,,0.2015,0.1753
ITEX1U,1,OTC,19/03/11,11:51:30,17.938,80.1,14.5,,0.2015,0.1753
ITEX1U,1,OTC,19/03/11,12:51:31,21.199,76,16.8,,0.2029,0.1761
ITEX1U,1,OTC,19/03/11,13:51:32,25.355,67.5,18.9,,0.2022,0.1761
ITEX1U,1,OTC,19/03/11,14:51:33,21.676,58.8,13.3,,0.2015,0.1761
ITEX1U,1,OTC,19/03/11,15:51:34,29.34,51.5,18.3,,0.2008,0.1753
ITEX1U,1,OTC,19/03/11,16:51:35,25.307,45.4,12.7,,0.1993,0.1739
ITEX1U,1,OTC,19/03/11,17:51:36,18.913,48.9,8,,0.2,0.1724
ITEX1U,1,OTC,19/03/11,18:51:37,13.016,75.8,8.9,,0.2008,0.171
ITEX1U,1,OTC,19/03/11,19:51:38,9.829,91.1,8.5,,0.2,0.1702
ITEX1U,1,OTC,19/03/11,20:51:39,10.124,97.2,9.7,,0.1993,0.1695
ITEX1U,1,OTC,19/03/11,21:51:40,9.262,97.9,9,,0.1993,0.1688
ITEX1U,1,OTC,19/03/11,22:51:41,10.124,99.1,10,,0.1993,0.1688
ITEX1U,1,OTC,19/03/11,23:51:42,9.977,99.2,9.9,,0.1993,0.1688
ITEX1U,1,OTC,20/03/11,00:51:43,9.879,99.4,9.8,,0.1993,0.1688
ITEX1U,1,OTC,20/03/11,01:51:44,8.643,98.9,8.5,,0.1993,0.1688
ITEX1U,1,OTC,20/03/11,02:51:45,5.898,97.2,5.5,,0.1993,0.1681
ITEX1U,1,OTC,20/03/11,03:51:46,6.102,99.2,6,,0.1993,0.1681
ITEX1U,1,OTC,20/03/11,04:51:47,4.272,99.7,4.2,,0.1986,0.1673
ITEX1U,1,OTC,20/03/11,05:51:48,3.195,99.4,3.1,,0.1986,0.1673
ITEX1U,1,OTC,20/03/11,06:51:49,3.67,99.6,3.6,,0.1986,0.1666
ITEX1U,1,OTC,20/03/11,07:51:50,7.192,100,7.2,,0.1978,0.1666
ITEX1U,1,OTC,20/03/11,08:51:51,12.92,98.2,12.7,,0.1978,0.1673
ITEX1U,1,OTC,20/03/11,09:51:52,16.63,87.5,14.6,,0.1978,0.1681
ITEX1U,1,OTC,20/03/11,10:51:53,16.796,78.4,13,,0.1964,0.1681
ITEX1U,1,OTC,20/03/11,11:51:54,16.844,76.4,12.7,,0.1971,0.1681
ITEX1U,1,OTC,20/03/11,12:51:55,19.912,73.6,15.1,,0.1978,0.1688
ITEX1U,1,OTC,20/03/11,13:51:56,26.72,64.1,19.4,,0.1964,0.1688
ITEX1U,1,OTC,20/03/11,14:51:57,24.002,63,16.5,,0.1964,0.1681
ITEX1U,1,OTC,20/03/11,15:51:58,22.824,60.2,14.7,,0.1957,0.1673
ITEX1U,1,OTC,20/03/11,16:51:59,17.011,65.7,10.6,,0.1949,0.1666
ITEX1U,1,OTC,20/03/11,17:52:00,16.201,76.6,12.1,,0.1964,0.1652
ITEX1U,1,OTC,20/03/11,18:52:01,13.161,88,11.2,,0.1949,0.1637
ITEX1U,1,OTC,20/03/11,19:52:02,11.589,94.3,10.7,,0.1949,0.163
ITEX1U,1,OTC,20/03/11,20:52:03,10.761,97.3,10.4,,0.1949,0.163
ITEX1U,1,OTC,20/03/11,21:52:04,11.102,98.8,10.9,,0.1949,0.1623
ITEX1U,1,OTC,20/03/11,22:52:05,9.04,98,8.8,,0.1949,0.1623
ITEX1U,1,OTC,20/03/11,23:52:06,7.091,98.7,6.9,,0.1942,0.1615
ITEX1U,1,OTC,21/03/11,00:52:07,6.813,100,6.8,,0.1942,0.1615
ITEX1U,1,OTC,21/03/11,01:52:08,8.12,100,8.1,,0.1942,0.1608
ITEX1U,1,OTC,21/03/11,02:52:09,6.965,99.3,6.9,,0.1942,0.1615
ITEX1U,1,OTC,21/03/11,03:52:10,7.97,99.4,7.9,,0.1942,0.1615
ITEX1U,1,OTC,21/03/11,04:52:11,7.895,98.1,7.6,,0.1942,0.1615
ITEX1U,1,OTC,21/03/11,05:52:12,8.891,98.1,8.6,,0.1935,0.1615
ITEX1U,1,OTC,21/03/11,06:52:13,9.731,97.9,9.4,,0.1942,0.1615
ITEX1U,1,OTC,21/03/11,07:52:14,10.418,97.7,10.1,,0.1942,0.1615
ITEX1U,1,OTC,21/03/11,08:52:15,12.727,97.1,12.3,,0.1935,0.1623
ITEX1U,1,OTC,21/03/11,09:52:16,17.368,90.6,15.8,,0.1935,0.163
ITEX1U,1,OTC,21/03/11,10:52:17,13.858,89,12.1,,0.1942,0.163
ITEX1U,1,OTC,21/03/11,11:52:18,16.987,91,15.5,,0.1942,0.163
ITEX1U,1,OTC,21/03/11,12:52:19,15.867,83.9,13.2,,0.1949,0.1637
ITEX1U,1,OTC,21/03/11,13:52:20,18.509,83.8,15.7,,0.1935,0.1644
ITEX1U,1,OTC,21/03/11,14:52:21,19.151,83.4,16.3,,0.1935,0.1644
ITEX1U,1,OTC,21/03/11,15:52:22,16.868,84.5,14.3,,0.1949,0.1644
ITEX1U,1,OTC,21/03/11,16:52:23,19.246,87.7,17.2,,0.1942,0.1652
ITEX1U,1,OTC,21/03/11,17:52:24,14.17,84.5,11.6,,0.1957,0.1659
ITEX1U,1,OTC,21/03/11,18:52:25,13.858,94.8,13.1,,0.1949,0.1673
ITEX1U,1,OTC,21/03/11,19:52:26,12.364,96.8,11.9,,0.1949,0.1673
ITEX1U,1,OTC,21/03/11,20:52:27,12.122,98.9,12,,0.1949,0.1681
ITEX1U,1,OTC,21/03/11,21:52:28,11.734,99.7,11.7,,0.1942,0.1681
ITEX1U,1,OTC,21/03/11,22:52:29,11.686,100,11.7,,0.1949,0.1797
ITEX1U,1,OTC,21/03/11,23:52:30,11.419,99.9,11.4,,0.1978,0.1891
ITEX1U,1,OTC,22/03/11,00:52:31,11.37,100,11.4,,0.2015,0.1906
ITEX1U,1,OTC,22/03/11,01:52:32,11.297,100,11.3,,0.2022,0.1913
ITEX1U,1,OTC,22/03/11,02:52:33,11.2,100,11.2,,0.2029,0.1928
ITEX1U,1,OTC,22/03/11,03:52:34,11.127,100,11.1,,0.2037,0.1935
ITEX1U,1,OTC,22/03/11,04:52:35,11.029,100,11,,0.2044,0.1942
ITEX1U,1,OTC,22/03/11,05:52:36,10.98,100,11,,0.2044,0.1957
ITEX1U,1,OTC,22/03/11,06:52:37,10.394,100,10.4,,0.2051,0.1964
ITEX1U,1,OTC,22/03/11,07:52:38,10.418,100,10.4,,0.2058,0.1971
ITEX1U,1,OTC,22/03/11,08:52:39,14.816,100,14.8,,0.2066,0.1971
ITEX1U,1,OTC,22/03/11,09:52:40,15.724,92.7,14.6,,0.2073,0.1978
ITEX1U,1,OTC,22/03/11,10:52:41,15.438,88.9,13.6,,0.208,0.1986
ITEX1U,1,OTC,22/03/11,11:52:42,15.581,88.5,13.7,,0.2087,0.1986
ITEX1U,1,OTC,22/03/11,12:52:43,14.433,87.5,12.4,,0.2095,0.1986
ITEX1U,1,OTC,22/03/11,13:52:44,16.725,90.6,15.2,,0.2095,0.1978
ITEX1U,1,OTC,22/03/11,14:52:45,17.106,83,14.2,,0.208,0.1978
ITEX1U,1,OTC,22/03/11,15:52:46,19.508,84.2,16.8,,0.208,0.1971
ITEX1U,1,OTC,22/03/11,16:52:47,15.963,82.2,12.9,,0.2087,0.1964
ITEX1U,1,OTC,22/03/11,17:52:48,13.016,89.6,11.4,,0.2087,0.1957
ITEX1U,1,OTC,22/03/11,18:52:49,12.098,97,11.7,,0.208,0.1949
ITEX1U,1,OTC,22/03/11,19:52:50,11.443,99.4,11.4,,0.2175,0.2138
ITEX1U,1,OTC,22/03/11,20:52:51,11.127,100,11.1,,0.2392,0.2146
ITEX1U,1,OTC,22/03/11,21:52:52,11.151,100,11.2,,0.2429,0.2189
ITEX1U,1,OTC,22/03/11,22:52:53,11.102,100,11.1,,0.248,0.2218
ITEX1U,1,OTC,22/03/11,23:52:54,10.614,100,10.6,,0.2523,0.2225
ITEX1U,1,OTC,23/03/11,00:52:55,10.369,100,10.4,,0.2494,0.2204
ITEX1U,1,OTC,23/03/11,01:52:56,10.173,100,10.2,,0.2458,0.2182
ITEX1U,1,OTC,23/03/11,02:52:57,10.271,100,10.3,,0.2429,0.2167
ITEX1U,1,OTC,23/03/11,03:52:58,9.657,100,9.7,,0.24,0.2153
ITEX1U,1,OTC,23/03/11,04:52:59,9.78,100,9.8,,0.2385,0.2131
ITEX1U,1,OTC,23/03/11,05:53:00,9.46,100,9.5,,0.2371,0.2124
ITEX1U,1,OTC,23/03/11,06:53:01,8.965,100,9,,0.2356,0.2109
ITEX1U,1,OTC,23/03/11,07:53:02,8.99,100,9,,0.2342,0.2102
ITEX1U,1,OTC,23/03/11,08:53:03,9.41,100,9.4,,0.2334,0.2102
ITEX1U,1,OTC,23/03/11,09:53:04,9.706,100,9.7,,0.2327,0.2109
ITEX1U,1,OTC,23/03/11,10:53:05,9.731,100,9.7,,0.2327,0.2109
ITEX1U,1,OTC,23/03/11,11:53:06,12.025,100,12,,0.2327,0.2116
ITEX1U,1,OTC,23/03/11,12:53:07,12.171,99.4,12.1,,0.2327,0.2116
ITEX1U,1,OTC,23/03/11,13:53:08,11.467,97.9,11.2,,0.2327,0.2116
ITEX1U,1,OTC,23/03/11,14:53:09,10.345,98.1,10.1,,0.232,0.2102
ITEX1U,1,OTC,23/03/11,15:53:10,8.17,99.8,8.1,,0.2313,0.2095
ITEX1U,1,OTC,23/03/11,16:53:11,8.295,100,8.3,,0.2305,0.2095
ITEX1U,1,OTC,23/03/11,17:53:12,5.975,100,6,,0.2305,0.2087
ITEX1U,1,OTC,23/03/11,18:53:13,5.154,100,5.2,,0.2305,0.208
ITEX1U,1,OTC,23/03/11,19:53:14,3.854,100,3.9,,0.2298,0.2073
ITEX1U,1,OTC,23/03/11,20:53:15,3.643,100,3.6,,0.2291,0.2066
ITEX1U,1,OTC,23/03/11,21:53:16,4.506,100,4.5,,0.2291,0.2058
ITEX1U,1,OTC,23/03/11,22:53:17,4.376,100,4.4,,0.2284,0.2051
ITEX1U,1,OTC,23/03/11,23:53:18,4.947,100,4.9,,0.2276,0.2051
ITEX1U,1,OTC,24/03/11,00:53:19,4.869,100,4.9,,0.2276,0.2066
ITEX1U,1,OTC,24/03/11,01:53:20,4.895,100,4.9,,0.2276,0.2087
ITEX1U,1,OTC,24/03/11,02:53:21,4.947,100,4.9,,0.2305,0.2124
ITEX1U,1,OTC,24/03/11,03:53:22,5.179,100,5.2,,0.2334,0.216
ITEX1U,1,OTC,24/03/11,04:53:23,5.308,100,5.3,,0.24,0.2218
ITEX1U,1,OTC,24/03/11,05:53:24,5.385,100,5.4,,0.2523,0.2284
ITEX1U,1,OTC,24/03/11,06:53:25,5.385,100,5.4,,0.2618,0.2342
ITEX1U,1,OTC,24/03/11,07:53:26,6,100,6,,0.2647,0.2356
ITEX1U,1,OTC,24/03/11,08:53:27,6.661,100,6.7,,0.2727,0.2407
ITEX1U,1,OTC,24/03/11,09:53:28,8.344,100,8.4,,0.2727,0.2407
ITEX1U,1,OTC,24/03/11,10:53:29,7.619,100,7.6,,0.2712,0.24
ITEX1U,1,OTC,24/03/11,11:53:30,8.965,100,9,,0.269,0.2385
ITEX1U,1,OTC,24/03/11,12:53:31,9.188,99.9,9.2,,0.2661,0.2371
ITEX1U,1,OTC,24/03/11,13:53:32,10.736,99.9,10.7,,0.261,0.2334
ITEX1U,1,OTC,24/03/11,14:53:33,12.316,98,12,,0.256,0.2298
ITEX1U,1,OTC,24/03/11,15:53:34,8.27,92.7,7.2,,0.2516,0.2269
ITEX1U,1,OTC,24/03/11,16:53:35,7.544,98.8,7.4,,0.2487,0.2247
ITEX1U,1,OTC,24/03/11,17:53:36,7.242,100,7.2,,0.248,0.2262
ITEX1U,1,OTC,24/03/11,18:53:37,6.535,100,6.5,,0.2639,0.2414
ITEX1U,1,OTC,24/03/11,19:53:38,6.204,100,6.2,,0.2632,0.2378
ITEX1U,1,OTC,24/03/11,20:53:39,6.077,100,6.1,,0.2581,0.2334
ITEX1U,1,OTC,24/03/11,21:53:40,5.975,100,6,,0.2538,0.2298
ITEX1U,1,OTC,24/03/11,22:53:41,5.898,100,5.9,,0.2501,0.2269
ITEX1U,1,OTC,24/03/11,23:53:42,5.745,100,5.7,,0.248,0.2247
ITEX1U,1,OTC,25/03/11,00:53:43,5.385,100,5.4,,0.2458,0.2233
ITEX1U,1,OTC,25/03/11,01:53:44,5.642,100,5.6,,0.2436,0.2218
ITEX1U,1,OTC,25/03/11,02:53:45,5.565,100,5.6,,0.2422,0.2211
ITEX1U,1,OTC,25/03/11,03:53:46,5.616,100,5.6,,0.2407,0.2196
ITEX1U,1,OTC,25/03/11,04:53:47,4.792,100,4.8,,0.24,0.2189
ITEX1U,1,OTC,25/03/11,05:53:48,4.662,100,4.7,,0.2392,0.2175
ITEX1U,1,OTC,25/03/11,06:53:49,4.194,100,4.2,,0.2378,0.216
ITEX1U,1,OTC,25/03/11,07:53:50,4.558,100,4.6,,0.2363,0.2153
ITEX1U,1,OTC,25/03/11,08:53:51,6.102,100,6.1,,0.2356,0.2146
ITEX1U,1,OTC,25/03/11,09:53:52,8.767,99.7,8.7,,0.2349,0.2146
ITEX1U,1,OTC,25/03/11,10:53:53,12.92,94.8,12.1,,0.2342,0.2146
ITEX1U,1,OTC,25/03/11,11:53:54,14.625,86.8,12.5,,0.2342,0.2138
ITEX1U,1,OTC,25/03/11,12:53:55,11.2,87.8,9.3,,0.2334,0.2131
ITEX1U,1,OTC,25/03/11,13:53:56,13.906,87.4,11.9,,0.2327,0.2124
ITEX1U,1,OTC,25/03/11,14:53:57,14.337,84.6,11.8,,0.232,0.2116
ITEX1U,1,OTC,25/03/11,15:53:58,16.392,81.3,13.2,,0.2313,0.2109
ITEX1U,1,OTC,25/03/11,16:53:59,13.016,82.2,10.1,,0.2305,0.2102
ITEX1U,1,OTC,25/03/11,17:54:00,9.731,87.9,7.8,,0.2298,0.2087
ITEX1U,1,OTC,25/03/11,18:54:01,7.217,92.6,6.1,,0.2291,0.208
