Site,Plot,Treatment,Date,"Time, GMT+11:00","Temp, ÁC( Ambient)","RH, %()","DewPt, ÁC()",,"Water Content, m^3/m^3( 5cmBG)","Water Content, m^3/m^3( 10cmBG)"
ITEX1U,3,CTL,17/03/11,15:50:46,20.007,63.1,12.8,,0.2487,0.253
ITEX1U,3,CTL,17/03/11,16:50:47,13.906,77.2,10,,0.2472,0.2509
ITEX1U,3,CTL,17/03/11,17:50:48,14.745,75.9,10.6,,0.2465,0.2494
ITEX1U,3,CTL,17/03/11,18:50:49,10.858,82.8,8.1,,0.2465,0.2472
ITEX1U,3,CTL,17/03/11,19:50:50,8.916,97.1,8.5,,0.2458,0.2458
ITEX1U,3,CTL,17/03/11,20:50:51,8.668,99.4,8.6,,0.2458,0.2451
ITEX1U,3,CTL,17/03/11,21:50:52,7.67,100,7.7,,0.2443,0.2451
ITEX1U,3,CTL,17/03/11,22:50:53,6.839,100,6.8,,0.2443,0.2436
ITEX1U,3,CTL,17/03/11,23:50:54,6.23,100,6.2,,0.2443,0.2429
ITEX1U,3,CTL,18/03/11,00:50:55,3.036,99.8,3,,0.2436,0.2429
ITEX1U,3,CTL,18/03/11,01:50:56,-0.031,99.6,-0.1,,0.2429,0.2414
ITEX1U,3,CTL,18/03/11,02:50:57,-0.367,100,-0.3,,0.2429,0.2407
ITEX1U,3,CTL,18/03/11,03:50:58,4.168,100,4.2,,0.2422,0.24
ITEX1U,3,CTL,18/03/11,04:50:59,6.23,100,6.2,,0.2422,0.2392
ITEX1U,3,CTL,18/03/11,05:51:00,6.153,100,6.2,,0.2422,0.2392
ITEX1U,3,CTL,18/03/11,06:51:01,6.484,100,6.5,,0.2414,0.24
ITEX1U,3,CTL,18/03/11,07:51:02,6.661,100,6.7,,0.2414,0.2392
ITEX1U,3,CTL,18/03/11,08:51:03,10.785,99.2,10.7,,0.2407,0.2392
ITEX1U,3,CTL,18/03/11,09:51:04,13.834,91.7,12.5,,0.2414,0.24
ITEX1U,3,CTL,18/03/11,10:51:05,18.533,77.3,14.5,,0.2414,0.2422
ITEX1U,3,CTL,18/03/11,11:51:06,18.057,64.4,11.3,,0.2422,0.2436
ITEX1U,3,CTL,18/03/11,12:51:07,16.106,65.8,9.7,,0.2422,0.2443
ITEX1U,3,CTL,18/03/11,13:51:08,15.127,72.3,10.2,,0.2414,0.2436
ITEX1U,3,CTL,18/03/11,14:51:09,13.137,81.4,10,,0.2414,0.2422
ITEX1U,3,CTL,18/03/11,15:51:10,13.497,80.5,10.2,,0.2414,0.2414
ITEX1U,3,CTL,18/03/11,16:51:11,12.461,79.4,9,,0.2407,0.2422
ITEX1U,3,CTL,18/03/11,17:51:12,11.589,87.4,9.6,,0.2407,0.24
ITEX1U,3,CTL,18/03/11,18:51:13,8.792,87.8,6.9,,0.2407,0.2392
ITEX1U,3,CTL,18/03/11,19:51:14,5.257,93.7,4.3,,0.24,0.2385
ITEX1U,3,CTL,18/03/11,20:51:15,-0.059,95.5,-0.6,,0.2392,0.2371
ITEX1U,3,CTL,18/03/11,21:51:16,4.272,99.5,4.2,,0.2385,0.2363
ITEX1U,3,CTL,18/03/11,22:51:17,5.024,100,5,,0.2385,0.2363
ITEX1U,3,CTL,18/03/11,23:51:18,1.561,100,1.6,,0.2378,0.2356
ITEX1U,3,CTL,19/03/11,00:51:19,0.163,99.9,0.1,,0.2378,0.2356
ITEX1U,3,CTL,19/03/11,01:51:20,2.209,100,2.2,,0.2378,0.2349
ITEX1U,3,CTL,19/03/11,02:51:21,5.282,100,5.3,,0.2378,0.2349
ITEX1U,3,CTL,19/03/11,03:51:22,3.274,100,3.3,,0.2371,0.2342
ITEX1U,3,CTL,19/03/11,04:51:23,3.617,100,3.6,,0.2371,0.2342
ITEX1U,3,CTL,19/03/11,05:51:24,6.585,100,6.6,,0.2371,0.2342
ITEX1U,3,CTL,19/03/11,06:51:25,1.913,100,1.9,,0.2371,0.2349
ITEX1U,3,CTL,19/03/11,07:51:26,3.88,100,3.9,,0.2363,0.2334
ITEX1U,3,CTL,19/03/11,08:51:27,13.137,99.5,13.1,,0.2363,0.2327
ITEX1U,3,CTL,19/03/11,09:51:28,18.129,81.9,15,,0.2363,0.2327
ITEX1U,3,CTL,19/03/11,10:51:29,14.337,78.2,10.6,,0.2371,0.2342
ITEX1U,3,CTL,19/03/11,11:51:30,16.01,80.8,12.7,,0.2371,0.2356
ITEX1U,3,CTL,19/03/11,12:51:31,20.531,78.1,16.6,,0.2371,0.2363
ITEX1U,3,CTL,19/03/11,13:51:32,21.437,70.8,15.9,,0.2378,0.2378
ITEX1U,3,CTL,19/03/11,14:51:33,16.463,66.9,10.3,,0.2378,0.2371
ITEX1U,3,CTL,19/03/11,15:51:34,21.079,59.4,12.9,,0.2378,0.2363
ITEX1U,3,CTL,19/03/11,16:51:35,19.08,51.1,8.8,,0.2371,0.2342
ITEX1U,3,CTL,19/03/11,17:51:36,15.939,52.9,6.4,,0.2371,0.232
ITEX1U,3,CTL,19/03/11,18:51:37,10.59,83.3,7.9,,0.2356,0.2305
ITEX1U,3,CTL,19/03/11,19:51:38,8.717,97.2,8.3,,0.2356,0.2291
ITEX1U,3,CTL,19/03/11,20:51:39,9.608,99.9,9.6,,0.2356,0.2284
ITEX1U,3,CTL,19/03/11,21:51:40,8.643,100,8.7,,0.2349,0.2284
ITEX1U,3,CTL,19/03/11,22:51:41,9.509,100,9.5,,0.2349,0.2276
ITEX1U,3,CTL,19/03/11,23:51:42,9.262,100,9.3,,0.2349,0.2276
ITEX1U,3,CTL,20/03/11,00:51:43,9.163,100,9.2,,0.2349,0.2276
ITEX1U,3,CTL,20/03/11,01:51:44,8.145,100,8.2,,0.2342,0.2269
ITEX1U,3,CTL,20/03/11,02:51:45,5.821,100,5.8,,0.2342,0.2269
ITEX1U,3,CTL,20/03/11,03:51:46,6.255,100,6.3,,0.2342,0.2262
ITEX1U,3,CTL,20/03/11,04:51:47,3.88,100,3.9,,0.2334,0.2262
ITEX1U,3,CTL,20/03/11,05:51:48,1.398,99.5,1.3,,0.2334,0.2254
ITEX1U,3,CTL,20/03/11,06:51:49,2.45,99.9,2.4,,0.2327,0.2254
ITEX1U,3,CTL,20/03/11,07:51:50,5.975,100,6,,0.2327,0.2247
ITEX1U,3,CTL,20/03/11,08:51:51,13.425,94.9,12.6,,0.2327,0.2247
ITEX1U,3,CTL,20/03/11,09:51:52,18.057,83.3,15.2,,0.2327,0.2262
ITEX1U,3,CTL,20/03/11,10:51:53,18.033,75.2,13.6,,0.2334,0.2276
ITEX1U,3,CTL,20/03/11,11:51:54,17.177,73.7,12.5,,0.2334,0.2276
ITEX1U,3,CTL,20/03/11,12:51:55,19.484,69.5,13.8,,0.2334,0.2284
ITEX1U,3,CTL,20/03/11,13:51:56,24.339,61.4,16.5,,0.2334,0.2291
ITEX1U,3,CTL,20/03/11,14:51:57,23.064,68.6,17,,0.2334,0.2284
ITEX1U,3,CTL,20/03/11,15:51:58,21.676,63.3,14.4,,0.2334,0.2276
ITEX1U,3,CTL,20/03/11,16:51:59,16.034,66.2,9.7,,0.2334,0.2262
ITEX1U,3,CTL,20/03/11,17:52:00,13.81,81.5,10.7,,0.2327,0.2247
ITEX1U,3,CTL,20/03/11,18:52:01,11.807,92.5,10.6,,0.232,0.2233
ITEX1U,3,CTL,20/03/11,19:52:02,10.98,97.7,10.6,,0.2327,0.2218
ITEX1U,3,CTL,20/03/11,20:52:03,10.124,99.8,10.1,,0.232,0.2218
ITEX1U,3,CTL,20/03/11,21:52:04,10.247,100,10.3,,0.232,0.2211
ITEX1U,3,CTL,20/03/11,22:52:05,8.593,100,8.6,,0.232,0.2204
ITEX1U,3,CTL,20/03/11,23:52:06,8.17,100,8.2,,0.2313,0.2204
ITEX1U,3,CTL,21/03/11,00:52:07,6.535,100,6.5,,0.2313,0.2204
ITEX1U,3,CTL,21/03/11,01:52:08,8.22,98.8,8.1,,0.2313,0.2196
ITEX1U,3,CTL,21/03/11,02:52:09,6.509,96.1,5.9,,0.2313,0.2196
ITEX1U,3,CTL,21/03/11,03:52:10,8.17,94.3,7.3,,0.2305,0.2196
ITEX1U,3,CTL,21/03/11,04:52:11,7.544,93.3,6.5,,0.2305,0.2189
ITEX1U,3,CTL,21/03/11,05:52:12,9.41,95.4,8.7,,0.2305,0.2189
ITEX1U,3,CTL,21/03/11,06:52:13,10.198,93.8,9.3,,0.2305,0.2189
ITEX1U,3,CTL,21/03/11,07:52:14,10.565,94,9.7,,0.2298,0.2189
ITEX1U,3,CTL,21/03/11,08:52:15,12.268,93.8,11.3,,0.2298,0.2196
ITEX1U,3,CTL,21/03/11,09:52:16,16.368,87.2,14.3,,0.2305,0.2204
ITEX1U,3,CTL,21/03/11,10:52:17,12.992,89.7,11.4,,0.2305,0.2211
ITEX1U,3,CTL,21/03/11,11:52:18,15.199,90.7,13.7,,0.2305,0.2211
ITEX1U,3,CTL,21/03/11,12:52:19,13.642,86.9,11.5,,0.2305,0.2218
ITEX1U,3,CTL,21/03/11,13:52:20,15.318,88.4,13.4,,0.2305,0.2225
ITEX1U,3,CTL,21/03/11,14:52:21,15.342,92.1,14.1,,0.2305,0.2225
ITEX1U,3,CTL,21/03/11,15:52:22,13.497,97.4,13.1,,0.232,0.2225
ITEX1U,3,CTL,21/03/11,16:52:23,14.984,98.8,14.8,,0.232,0.224
ITEX1U,3,CTL,21/03/11,17:52:24,12.364,98.3,12.1,,0.2334,0.2247
ITEX1U,3,CTL,21/03/11,18:52:25,12.364,100,12.4,,0.2327,0.2385
ITEX1U,3,CTL,21/03/11,19:52:26,11.662,100,11.7,,0.2327,0.2443
ITEX1U,3,CTL,21/03/11,20:52:27,11.637,100,11.7,,0.2327,0.248
ITEX1U,3,CTL,21/03/11,21:52:28,11.248,100,11.3,,0.2334,0.2501
ITEX1U,3,CTL,21/03/11,22:52:29,11.151,100,11.2,,0.2385,0.277
ITEX1U,3,CTL,21/03/11,23:52:30,10.932,100,10.9,,0.2668,0.2792
ITEX1U,3,CTL,22/03/11,00:52:31,10.956,100,11,,0.2654,0.2756
ITEX1U,3,CTL,22/03/11,01:52:32,10.883,100,10.9,,0.2647,0.2734
ITEX1U,3,CTL,22/03/11,02:52:33,10.81,100,10.8,,0.2639,0.2719
ITEX1U,3,CTL,22/03/11,03:52:34,10.785,100,10.8,,0.2632,0.2712
ITEX1U,3,CTL,22/03/11,04:52:35,10.834,100,10.8,,0.2625,0.2698
ITEX1U,3,CTL,22/03/11,05:52:36,10.663,100,10.7,,0.2625,0.2698
ITEX1U,3,CTL,22/03/11,06:52:37,10.222,100,10.2,,0.2625,0.269
ITEX1U,3,CTL,22/03/11,07:52:38,10.149,100,10.2,,0.2618,0.2676
ITEX1U,3,CTL,22/03/11,08:52:39,14.122,100,14.1,,0.261,0.2668
ITEX1U,3,CTL,22/03/11,09:52:40,14.745,98.1,14.5,,0.2603,0.2668
ITEX1U,3,CTL,22/03/11,10:52:41,15.127,92.3,13.9,,0.2603,0.2676
ITEX1U,3,CTL,22/03/11,11:52:42,15.676,90.6,14.2,,0.2596,0.2668
ITEX1U,3,CTL,22/03/11,12:52:43,14.314,88.4,12.4,,0.2596,0.2654
ITEX1U,3,CTL,22/03/11,13:52:44,16.558,91.5,15.2,,0.2589,0.2647
ITEX1U,3,CTL,22/03/11,14:52:45,17.034,83.5,14.2,,0.2581,0.2647
ITEX1U,3,CTL,22/03/11,15:52:46,19.222,84.5,16.6,,0.2581,0.2625
ITEX1U,3,CTL,22/03/11,16:52:47,15.891,82.7,13,,0.2567,0.2618
ITEX1U,3,CTL,22/03/11,17:52:48,12.847,89.9,11.2,,0.256,0.2603
ITEX1U,3,CTL,22/03/11,18:52:49,12.195,97,11.7,,0.2552,0.2589
ITEX1U,3,CTL,22/03/11,19:52:50,11.467,99.4,11.4,,0.3017,0.2952
ITEX1U,3,CTL,22/03/11,20:52:51,11.175,100,11.2,,0.2886,0.285
ITEX1U,3,CTL,22/03/11,21:52:52,11.175,100,11.2,,0.2894,0.2872
ITEX1U,3,CTL,22/03/11,22:52:53,11.127,100,11.1,,0.2886,0.2886
ITEX1U,3,CTL,22/03/11,23:52:54,10.663,100,10.7,,0.2872,0.285
ITEX1U,3,CTL,23/03/11,00:52:55,10.394,100,10.4,,0.2814,0.2799
ITEX1U,3,CTL,23/03/11,01:52:56,10.198,100,10.2,,0.277,0.2763
ITEX1U,3,CTL,23/03/11,02:52:57,10.296,100,10.3,,0.2741,0.2741
ITEX1U,3,CTL,23/03/11,03:52:58,9.706,100,9.7,,0.2727,0.2719
ITEX1U,3,CTL,23/03/11,04:52:59,9.805,100,9.8,,0.2705,0.2705
ITEX1U,3,CTL,23/03/11,05:53:00,9.46,100,9.5,,0.269,0.269
ITEX1U,3,CTL,23/03/11,06:53:01,8.965,100,9,,0.2676,0.2683
ITEX1U,3,CTL,23/03/11,07:53:02,8.941,100,9,,0.2668,0.2676
ITEX1U,3,CTL,23/03/11,08:53:03,9.238,100,9.2,,0.2668,0.269
ITEX1U,3,CTL,23/03/11,09:53:04,9.657,100,9.7,,0.2668,0.2698
ITEX1U,3,CTL,23/03/11,10:53:05,9.558,100,9.6,,0.2676,0.2719
ITEX1U,3,CTL,23/03/11,11:53:06,12.05,100,12.1,,0.2668,0.2712
ITEX1U,3,CTL,23/03/11,12:53:07,12.364,99.3,12.3,,0.2676,0.2727
ITEX1U,3,CTL,23/03/11,13:53:08,11.102,97.9,10.8,,0.2668,0.2719
ITEX1U,3,CTL,23/03/11,14:53:09,10.1,98.9,9.9,,0.2661,0.2705
ITEX1U,3,CTL,23/03/11,15:53:10,7.945,100,8,,0.2661,0.2712
ITEX1U,3,CTL,23/03/11,16:53:11,7.77,100,7.8,,0.2661,0.2712
ITEX1U,3,CTL,23/03/11,17:53:12,5.745,100,5.7,,0.2661,0.2698
ITEX1U,3,CTL,23/03/11,18:53:13,5.154,100,5.2,,0.2654,0.269
ITEX1U,3,CTL,23/03/11,19:53:14,3.854,100,3.9,,0.2647,0.2676
ITEX1U,3,CTL,23/03/11,20:53:15,3.643,100,3.6,,0.2639,0.2661
ITEX1U,3,CTL,23/03/11,21:53:16,4.532,100,4.5,,0.2625,0.2654
ITEX1U,3,CTL,23/03/11,22:53:17,4.428,100,4.4,,0.2625,0.2654
ITEX1U,3,CTL,23/03/11,23:53:18,4.921,100,4.9,,0.2618,0.2647
ITEX1U,3,CTL,24/03/11,00:53:19,4.895,100,4.9,,0.2639,0.2712
ITEX1U,3,CTL,24/03/11,01:53:20,4.921,100,4.9,,0.2683,0.277
ITEX1U,3,CTL,24/03/11,02:53:21,4.947,100,4.9,,0.2734,0.2785
ITEX1U,3,CTL,24/03/11,03:53:22,5.179,100,5.2,,0.2785,0.2814
ITEX1U,3,CTL,24/03/11,04:53:23,5.308,100,5.3,,0.2865,0.2865
ITEX1U,3,CTL,24/03/11,05:53:24,5.36,100,5.4,,0.2937,0.2894
ITEX1U,3,CTL,24/03/11,06:53:25,5.385,100,5.4,,0.2966,0.2915
ITEX1U,3,CTL,24/03/11,07:53:26,5.924,100,5.9,,0.2944,0.2894
ITEX1U,3,CTL,24/03/11,08:53:27,6.687,100,6.7,,0.2981,0.2923
ITEX1U,3,CTL,24/03/11,09:53:28,8.245,100,8.3,,0.2974,0.2915
ITEX1U,3,CTL,24/03/11,10:53:29,7.544,100,7.6,,0.2952,0.2923
ITEX1U,3,CTL,24/03/11,11:53:30,8.891,100,8.9,,0.293,0.2901
ITEX1U,3,CTL,24/03/11,12:53:31,9.139,99.8,9.1,,0.2901,0.2886
ITEX1U,3,CTL,24/03/11,13:53:32,10.98,99.9,11,,0.285,0.2865
ITEX1U,3,CTL,24/03/11,14:53:33,12.05,97.8,11.7,,0.2814,0.2843
ITEX1U,3,CTL,24/03/11,15:53:34,8.344,92,7.1,,0.2785,0.2821
ITEX1U,3,CTL,24/03/11,16:53:35,7.569,98.7,7.4,,0.2763,0.2814
ITEX1U,3,CTL,24/03/11,17:53:36,7.293,100,7.3,,0.2777,0.2836
ITEX1U,3,CTL,24/03/11,18:53:37,6.56,100,6.6,,0.293,0.2959
ITEX1U,3,CTL,24/03/11,19:53:38,6.204,100,6.2,,0.2872,0.2894
ITEX1U,3,CTL,24/03/11,20:53:39,6.077,100,6.1,,0.2828,0.285
ITEX1U,3,CTL,24/03/11,21:53:40,5.949,100,6,,0.2792,0.2821
ITEX1U,3,CTL,24/03/11,22:53:41,5.898,100,5.9,,0.2763,0.2799
ITEX1U,3,CTL,24/03/11,23:53:42,5.719,100,5.7,,0.2748,0.2785
ITEX1U,3,CTL,25/03/11,00:53:43,5.282,100,5.3,,0.2727,0.2777
ITEX1U,3,CTL,25/03/11,01:53:44,5.514,100,5.5,,0.2719,0.277
ITEX1U,3,CTL,25/03/11,02:53:45,5.488,100,5.5,,0.2705,0.2763
ITEX1U,3,CTL,25/03/11,03:53:46,5.462,100,5.5,,0.269,0.2763
ITEX1U,3,CTL,25/03/11,04:53:47,4.636,100,4.6,,0.2683,0.2756
ITEX1U,3,CTL,25/03/11,05:53:48,4.168,100,4.2,,0.2668,0.2748
ITEX1U,3,CTL,25/03/11,06:53:49,3.749,100,3.8,,0.2661,0.2734
ITEX1U,3,CTL,25/03/11,07:53:50,4.194,100,4.2,,0.2647,0.2727
ITEX1U,3,CTL,25/03/11,08:53:51,5.488,99.9,5.5,,0.2639,0.2727
ITEX1U,3,CTL,25/03/11,09:53:52,8.195,99.4,8.1,,0.2639,0.2727
ITEX1U,3,CTL,25/03/11,10:53:53,12.944,94.1,12,,0.2632,0.2727
ITEX1U,3,CTL,25/03/11,11:53:54,16.106,82.1,13.1,,0.2632,0.2741
ITEX1U,3,CTL,25/03/11,12:53:55,10.369,87.4,8.4,,0.2625,0.2734
ITEX1U,3,CTL,25/03/11,13:53:56,13.088,86.6,10.9,,0.2625,0.2727
ITEX1U,3,CTL,25/03/11,14:53:57,13.642,83.8,11,,0.2618,0.2727
ITEX1U,3,CTL,25/03/11,15:53:58,15.891,81.2,12.7,,0.261,0.2719
ITEX1U,3,CTL,25/03/11,16:53:59,11.734,83.9,9.1,,0.2603,0.2719
ITEX1U,3,CTL,25/03/11,17:54:00,8.792,91.4,7.5,,0.2603,0.2698
ITEX1U,3,CTL,25/03/11,18:54:01,6.458,95.7,5.8,,0.2596,0.2698
ITEX1U,3,CTL,25/03/11,19:54:02,5.514,99.7,5.5,,0.2589,0.2683
ITEX1U,3,CTL,25/03/11,20:54:03,5.024,100,5,,0.2581,0.2676
ITEX1U,3,CTL,25/03/11,21:54:04,4.895,100,4.9,,0.2574,0.2668
ITEX1U,3,CTL,25/03/11,22:54:05,4.792,100,4.8,,0.2567,0.2668
ITEX1U,3,CTL,25/03/11,23:54:06,4.74,100,4.7,,0.2567,0.2668
ITEX1U,3,CTL,26/03/11,00:54:07,4.584,100,4.6,,0.2567,0.2668
ITEX1U,3,CTL,26/03/11,01:54:08,4.376,100,4.4,,0.256,0.2668
ITEX1U,3,CTL,26/03/11,02:54:09,4.376,100,4.4,,0.256,0.2661
ITEX1U,3,CTL,26/03/11,03:54:10,4.194,100,4.2,,0.2552,0.2661
ITEX1U,3,CTL,26/03/11,04:54:11,3.932,100,3.9,,0.2552,0.2661
ITEX1U,3,CTL,26/03/11,05:54:12,3.775,100,3.8,,0.2545,0.2654
ITEX1U,3,CTL,26/03/11,06:54:13,3.538,100,3.5,,0.2545,0.2654
ITEX1U,3,CTL,26/03/11,07:54:14,3.696,100,3.7,,0.2545,0.2647
ITEX1U,3,CTL,26/03/11,08:54:15,5.385,100,5.4,,0.2545,0.2647
ITEX1U,3,CTL,26/03/11,09:54:16,7.895,99.8,7.9,,0.2545,0.2654
ITEX1U,3,CTL,26/03/11,10:54:17,12.727,96.5,12.2,,0.2545,0.2661
ITEX1U,3,CTL,26/03/11,11:54:18,17.201,86.1,14.9,,0.2538,0.2676
ITEX1U,3,CTL,26/03/11,12:54:19,18.675,75.2,14.2,,0.2545,0.2698
ITEX1U,3,CTL,26/03/11,13:54:20,19.984,68.6,14.1,,0.2552,0.2705
ITEX1U,3,CTL,26/03/11,14:54:21,18.033,68,12.1,,0.2552,0.269
ITEX1U,3,CTL,26/03/11,15:54:22,16.868,70.1,11.4,,0.2545,0.2676
ITEX1U,3,CTL,26/03/11,16:54:23,15.103,72.9,10.3,,0.2545,0.2647
ITEX1U,3,CTL,26/03/11,17:54:24,11.394,78.7,7.8,,0.253,0.2639
ITEX1U,3,CTL,26/03/11,18:54:25,7.091,90.7,5.7,,0.2523,0.2625
ITEX1U,3,CTL,26/03/11,19:54:26,6.357,97.4,6,,0.2516,0.261
ITEX1U,3,CTL,26/03/11,20:54:27,5.898,98.1,5.6,,0.2516,0.2603
ITEX1U,3,CTL,26/03/11,21:54:28,3.722,98.1,3.5,,0.2509,0.2603
ITEX1U,3,CTL,26/03/11,22:54:29,3.538,99.8,3.5,,0.2501,0.2589
ITEX1U,3,CTL,26/03/11,23:54:30,4.194,100,4.2,,0.2494,0.2589
ITEX1U,3,CTL,27/03/11,00:54:31,1.751,100,1.7,,0.2487,0.2589
ITEX1U,3,CTL,27/03/11,01:54:32,1.153,99.2,1,,0.2487,0.2574
ITEX1U,3,CTL,27/03/11,02:54:33,3.301,100,3.3,,0.248,0.2574
ITEX1U,3,CTL,27/03/11,03:54:34,-0.788,100,-0.7,,0.248,0.2574
ITEX1U,3,CTL,27/03/11,04:54:35,-2.246,99.8,-2.2,,0.2472,0.2567
ITEX1U,3,CTL,27/03/11,05:54:36,-3.3,98.7,-3.4,,0.2465,0.256
ITEX1U,3,CTL,27/03/11,06:54:37,-3.776,98.2,-4,,0.2465,0.256
ITEX1U,3,CTL,27/03/11,07:54:38,-1.469,97.9,-1.7,,0.2465,0.2552
ITEX1U,3,CTL,27/03/11,08:54:39,11.053,88.6,9.3,,0.2458,0.2545
ITEX1U,3,CTL,27/03/11,09:54:40,14.721,54.2,5.6,,0.2458,0.2552
ITEX1U,3,CTL,27/03/11,10:54:41,19.294,40.7,5.6,,0.2465,0.2574
ITEX1U,3,CTL,27/03/11,11:54:42,23.304,44.7,10.6,,0.2465,0.2589
ITEX1U,3,CTL,27/03/11,12:54:43,23.93,43.9,10.9,,0.2465,0.2603
ITEX1U,3,CTL,27/03/11,13:54:44,20.793,49,9.7,,0.2472,0.2618
ITEX1U,3,CTL,27/03/11,14:54:45,20.269,52.3,10.2,,0.2472,0.261
ITEX1U,3,CTL,27/03/11,15:54:46,19.246,53,9.4,,0.2472,0.2589
ITEX1U,3,CTL,27/03/11,16:54:47,16.606,57.3,8.1,,0.2465,0.2574
ITEX1U,3,CTL,27/03/11,17:54:48,12.968,59.5,5.3,,0.2458,0.2552
ITEX1U,3,CTL,27/03/11,18:54:49,7.569,75.5,3.5,,0.2443,0.2538
ITEX1U,3,CTL,27/03/11,19:54:50,3.643,92.7,2.6,,0.2436,0.2523
ITEX1U,3,CTL,27/03/11,20:54:51,0.797,96.2,0.3,,0.2436,0.2509
ITEX1U,3,CTL,27/03/11,21:54:52,-0.311,98.3,-0.5,,0.2429,0.2501
ITEX1U,3,CTL,27/03/11,22:54:53,-1.184,98.7,-1.3,,0.2422,0.2494
ITEX1U,3,CTL,27/03/11,23:54:54,1.126,99.6,1.1,,0.2414,0.2494
ITEX1U,3,CTL,28/03/11,00:54:55,-0.704,100,-0.7,,0.2414,0.2487
ITEX1U,3,CTL,28/03/11,01:54:56,1.615,100,1.6,,0.2414,0.248
ITEX1U,3,CTL,28/03/11,02:54:57,5.308,100,5.3,,0.2407,0.248
ITEX1U,3,CTL,28/03/11,03:54:58,2.289,100,2.3,,0.2407,0.248
ITEX1U,3,CTL,28/03/11,04:54:59,4.35,100,4.4,,0.2407,0.248
ITEX1U,3,CTL,28/03/11,05:55:00,1.398,100,1.4,,0.2407,0.248
ITEX1U,3,CTL,28/03/11,06:55:01,-0.004,100,0,,0.24,0.2472
ITEX1U,3,CTL,28/03/11,07:55:02,0.107,100,0.1,,0.24,0.2472
ITEX1U,3,CTL,28/03/11,08:55:03,11.419,99.7,11.4,,0.24,0.2465
ITEX1U,3,CTL,28/03/11,09:55:04,18.105,87.4,16,,0.24,0.2472
ITEX1U,3,CTL,28/03/11,10:55:05,20.412,63.4,13.2,,0.24,0.2487
ITEX1U,3,CTL,28/03/11,11:55:06,21.103,59,12.8,,0.2407,0.2509
ITEX1U,3,CTL,28/03/11,12:55:07,22.776,55.4,13.4,,0.2414,0.2523
ITEX1U,3,CTL,28/03/11,13:55:08,22.345,56.8,13.4,,0.2422,0.2538
ITEX1U,3,CTL,28/03/11,14:55:09,21.437,58.7,13,,0.2422,0.253
ITEX1U,3,CTL,28/03/11,15:55:10,17.605,64.1,10.8,,0.2414,0.2509
ITEX1U,3,CTL,28/03/11,16:55:11,14.026,73.8,9.4,,0.24,0.2487
ITEX1U,3,CTL,28/03/11,17:55:12,13.401,77.3,9.5,,0.24,0.2472
ITEX1U,3,CTL,28/03/11,18:55:13,8.145,84.5,5.7,,0.2392,0.2465
ITEX1U,3,CTL,28/03/11,19:55:14,5.565,94.6,4.8,,0.2385,0.2451
ITEX1U,3,CTL,28/03/11,20:55:15,5.411,98.4,5.2,,0.2385,0.2443
ITEX1U,3,CTL,28/03/11,21:55:16,3.827,99.5,3.8,,0.2378,0.2436
ITEX1U,3,CTL,28/03/11,22:55:17,8.593,100,8.6,,0.2378,0.2429
ITEX1U,3,CTL,28/03/11,23:55:18,8.319,100,8.3,,0.2378,0.2436
ITEX1U,3,CTL,29/03/11,00:55:19,7.745,100,7.8,,0.2378,0.2429
ITEX1U,3,CTL,29/03/11,01:55:20,7.318,99.9,7.3,,0.2378,0.2429
ITEX1U,3,CTL,29/03/11,02:55:21,6.687,99.8,6.7,,0.2378,0.2429
ITEX1U,3,CTL,29/03/11,03:55:22,6.611,99.8,6.6,,0.2371,0.2422
ITEX1U,3,CTL,29/03/11,04:55:23,6.839,99.7,6.8,,0.2371,0.2422
ITEX1U,3,CTL,29/03/11,05:55:24,6.382,99.4,6.3,,0.2371,0.2422
ITEX1U,3,CTL,29/03/11,06:55:25,6.535,99.8,6.5,,0.2371,0.2414
ITEX1U,3,CTL,29/03/11,07:55:26,7.041,98.8,6.9,,0.2363,0.2414
ITEX1U,3,CTL,29/03/11,08:55:27,9.78,95,9,,0.2371,0.2414
ITEX1U,3,CTL,29/03/11,09:55:28,12.871,87,10.8,,0.2363,0.2422
ITEX1U,3,CTL,29/03/11,10:55:29,13.377,82.6,10.5,,0.2371,0.2436
ITEX1U,3,CTL,29/03/11,11:55:30,11.029,87.5,9,,0.2371,0.2443
ITEX1U,3,CTL,29/03/11,12:55:31,11.321,90.8,9.9,,0.2371,0.2443
ITEX1U,3,CTL,29/03/11,13:55:32,14.936,87.8,12.9,,0.2363,0.2443
ITEX1U,3,CTL,29/03/11,14:55:33,14.864,77.7,11,,0.2363,0.2458
ITEX1U,3,CTL,29/03/11,15:55:34,15.414,81.2,12.2,,0.2363,0.2443
ITEX1U,3,CTL,29/03/11,16:55:35,11.662,84.7,9.2,,0.2363,0.2436
ITEX1U,3,CTL,29/03/11,17:55:36,10.198,90.6,8.7,,0.2363,0.2422
ITEX1U,3,CTL,29/03/11,18:55:37,9.435,95.8,8.8,,0.2363,0.2414
ITEX1U,3,CTL,29/03/11,19:55:38,9.632,98.3,9.4,,0.2363,0.2414
ITEX1U,3,CTL,29/03/11,20:55:39,9.657,99.3,9.6,,0.2356,0.2407
ITEX1U,3,CTL,29/03/11,21:55:40,9.952,99.8,9.9,,0.2356,0.2407
ITEX1U,3,CTL,29/03/11,22:55:41,10.001,100,10,,0.2356,0.2407
ITEX1U,3,CTL,29/03/11,23:55:42,9.854,100,9.9,,0.2349,0.2407
