Date,"Time, GMT+11:00","Temp, ÁC (SEN S/N: 9818218, LBL: Ambient)","RH, % (SEN S/N: 9818218)","DewPt, ÁC (SEN S/N: 9818218)","Temp, ÁC (SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m^3/m^3 (SEN S/N: 4650904)"
18/12/11,18:41:13,9.829,98.5,9.6,12.727,0.0664,0.13045
18/12/11,19:41:14,9.977,100,10,12.098,0.0657,0.13045
18/12/11,20:41:15,9.977,100,10,11.613,0.0649,0.13045
18/12/11,21:41:16,10.296,100,10.3,11.443,0.0649,0.13045
18/12/11,22:41:17,10.687,100,10.7,11.419,0.0642,0.13045
18/12/11,23:41:18,10.369,100,10.4,11.2,0.0664,0.13045
19/12/11,00:41:19,10.614,100,10.6,11.151,0.0657,0.12988
19/12/11,01:41:20,10.785,100,10.8,11.248,0.0657,0.13045
19/12/11,02:41:21,10.834,100,10.8,11.297,0.0657,0.13045
19/12/11,03:41:22,10.736,100,10.7,11.248,0.0664,0.13045
19/12/11,04:41:23,10.59,100,10.6,11.175,0.0664,0.13045
19/12/11,05:41:24,10.369,100,10.4,11.078,0.0671,0.13045
19/12/11,06:41:25,9.977,100,10,10.858,0.0671,0.13102
19/12/11,07:41:26,10.394,100,10.4,10.956,0.0671,0.13045
19/12/11,08:41:27,11.248,100,11.3,11.54,0.0686,0.13045
19/12/11,09:41:28,11.273,100,11.3,12.678,0.07,0.13102
19/12/11,10:41:29,10.907,100,10.9,13.594,0.0715,0.13102
19/12/11,11:41:30,10.271,100,10.3,14.266,0.0773,0.13273
19/12/11,12:41:31,13.425,100,13.4,16.153,0.0998,0.15616
19/12/11,13:41:32,17.463,95.4,16.7,24.098,0.0991,0.15387
19/12/11,14:41:33,16.392,92.2,15.1,24.484,0.0983,0.15216
19/12/11,15:41:34,20.889,79.7,17.3,28.394,0.0983,0.15101
19/12/11,16:41:35,15.891,77.1,11.9,25.72,0.0983,0.15044
19/12/11,17:41:36,9.04,86.7,7,20.031,0.1194,0.17101
19/12/11,18:41:37,9.928,99.9,9.9,14.745,0.1165,0.18015
19/12/11,19:41:38,14.792,100,14.8,15.103,0.1114,0.17558
19/12/11,20:41:39,9.509,99.7,9.5,14.505,0.1078,0.17044
19/12/11,21:41:40,9.682,100,9.7,13.233,0.1042,0.16758
19/12/11,22:41:41,9.386,100,9.4,12.727,0.102,0.16587
19/12/11,23:41:42,9.188,100,9.2,12.292,0.1027,0.16473
20/12/11,00:41:43,9.04,100,9,11.929,0.1034,0.16358
20/12/11,01:41:44,8.792,100,8.8,11.734,0.1027,0.16358
20/12/11,02:41:45,8.693,100,8.7,11.516,0.1012,0.16301
20/12/11,03:41:46,8.618,100,8.6,11.248,0.1005,0.16187
20/12/11,04:41:47,8.419,100,8.4,10.883,0.0998,0.1613
20/12/11,05:41:48,8.27,100,8.3,10.712,0.0991,0.1613
20/12/11,06:41:49,8.817,100,8.8,10.712,0.0991,0.16073
20/12/11,07:41:50,10.687,100,10.7,11.662,0.0983,0.15958
20/12/11,08:41:51,14.146,99.9,14.1,13.377,0.0983,0.15958
20/12/11,09:41:52,19.817,95.5,19.1,15.7,0.0983,0.15901
20/12/11,10:41:53,18.628,83.6,15.8,18.794,0.0983,0.15901
20/12/11,11:41:54,20.484,73.3,15.6,23.304,0.0991,0.15787
20/12/11,12:41:55,22.298,72.2,17.1,25.623,0.0998,0.15787
20/12/11,13:41:56,22.441,69,16.5,26.182,0.0998,0.1573
20/12/11,14:41:57,26.231,67.6,19.8,27.899,0.0998,0.15673
20/12/11,15:41:58,21.581,68.6,15.6,26.451,0.1005,0.15673
20/12/11,16:41:59,17.724,72.1,12.7,24.532,0.0991,0.15673
20/12/11,17:42:00,15.008,81.7,11.9,21.103,0.0983,0.15673
20/12/11,18:42:01,10.663,88,8.8,17.938,0.0976,0.15673
20/12/11,19:42:02,10.296,92.9,9.2,15.748,0.0976,0.15616
20/12/11,20:42:03,9.139,94.9,8.4,14.314,0.0962,0.15558
20/12/11,21:42:04,8.543,96.9,8.1,13.185,0.094,0.15558
20/12/11,22:42:05,8.27,98.9,8.1,12.606,0.0933,0.15501
20/12/11,23:42:06,8.17,100,8.2,12.219,0.0925,0.15501
21/12/11,00:42:07,7.192,100,7.2,11.783,0.0918,0.15444
21/12/11,01:42:08,7.242,100,7.2,11.394,0.0918,0.15444
21/12/11,02:42:09,6.94,100,6.9,11.053,0.0918,0.15387
21/12/11,03:42:10,5.872,99.7,5.8,10.541,0.0911,0.15444
21/12/11,04:42:11,4.921,99.4,4.8,9.361,0.0904,0.15387
21/12/11,05:42:12,4.584,99.9,4.6,8.767,0.0904,0.1533
21/12/11,06:42:13,7.167,100,7.2,8.767,0.0904,0.1533
21/12/11,07:42:14,9.78,99.9,9.8,10.369,0.0904,0.1533
21/12/11,08:42:15,16.511,94.1,15.6,13.04,0.0911,0.15273
21/12/11,09:42:16,18.129,80.8,14.8,15.843,0.0911,0.15273
21/12/11,10:42:17,13.522,70.5,8.3,18.985,0.0911,0.15273
21/12/11,11:42:18,16.534,80.1,13.1,18.652,0.0911,0.15273
21/12/11,12:42:19,13.281,83.8,10.6,17.177,0.0911,0.15273
21/12/11,13:42:20,18.961,83.6,16.1,17.748,0.0911,0.15273
21/12/11,14:42:21,18.985,69.8,13.4,23.641,0.0918,0.15216
21/12/11,15:42:22,18.461,74,13.8,22.417,0.0925,0.15273
21/12/11,16:42:23,12.582,82.8,9.7,19.96,0.0918,0.15273
21/12/11,17:42:24,13.161,89.8,11.5,17.439,0.0911,0.15273
21/12/11,18:42:25,11.467,91.5,10.1,15.939,0.0904,0.1533
21/12/11,19:42:26,11.127,93.8,10.2,14.625,0.0911,0.15273
21/12/11,20:42:27,9.015,95.7,8.4,13.473,0.0904,0.15216
21/12/11,21:42:28,8.344,99,8.2,12.582,0.0896,0.15216
21/12/11,22:42:29,8.394,99.9,8.4,12.025,0.0896,0.15216
21/12/11,23:42:30,8.469,99.9,8.5,11.71,0.0882,0.15159
22/12/11,00:42:31,8.344,100,8.4,11.467,0.0882,0.15159
22/12/11,01:42:32,8.319,100,8.3,11.248,0.0882,0.15159
22/12/11,02:42:33,8.195,100,8.2,11.005,0.0874,0.15101
22/12/11,03:42:34,8.245,100,8.3,10.81,0.0874,0.15159
22/12/11,04:42:35,5.821,98.7,5.6,9.854,0.0874,0.15044
22/12/11,05:42:36,7.268,99.6,7.2,9.064,0.0874,0.15101
22/12/11,06:42:37,8.295,100,8.3,9.188,0.0874,0.15101
22/12/11,07:42:38,11.71,98.6,11.5,10.663,0.0874,0.15044
22/12/11,08:42:39,15.7,83.2,12.9,12.823,0.0874,0.15044
22/12/11,09:42:40,16.201,71,11,15.605,0.0874,0.14987
22/12/11,10:42:41,17.106,74.2,12.5,17.034,0.0874,0.14987
22/12/11,11:42:42,19.817,70.9,14.4,21.437,0.0889,0.1493
22/12/11,12:42:43,21.748,69,15.8,27.186,0.0889,0.1493
22/12/11,13:42:44,17.249,64.3,10.5,29.515,0.0896,0.1493
22/12/11,14:42:45,14.673,78.3,11,21.533,0.0904,0.14987
22/12/11,15:42:46,12.195,93.2,11.1,16.511,0.094,0.15044
22/12/11,16:42:47,12.05,97.2,11.6,15.127,0.1092,0.15101
22/12/11,17:42:48,13.882,97.6,13.5,15.151,0.1129,0.15044
22/12/11,18:42:49,15.127,87.6,13.1,17.796,0.1107,0.15044
22/12/11,19:42:50,12.799,91,11.4,15.986,0.1092,0.15101
22/12/11,20:42:51,11.224,97.4,10.8,14.673,0.1071,0.15216
22/12/11,21:42:52,10.81,98.8,10.6,13.738,0.1063,0.15273
22/12/11,22:42:53,7.519,95.9,6.9,12.074,0.1049,0.15273
22/12/11,23:42:54,4.844,96.4,4.3,10.369,0.1042,0.1533
23/12/11,00:42:55,4.895,96.8,4.4,9.188,0.1034,0.1533
23/12/11,01:42:56,5.847,99.6,5.8,9.509,0.1034,0.15273
23/12/11,02:42:57,6.965,99.2,6.9,9.015,0.1027,0.15273
23/12/11,03:42:58,7.594,99.8,7.6,9.015,0.1027,0.15273
23/12/11,04:42:59,8.07,100,8.1,8.916,0.102,0.15273
23/12/11,05:43:00,7.895,100,7.9,8.866,0.102,0.15273
23/12/11,06:43:01,9.41,98.8,9.2,8.841,0.102,0.15216
23/12/11,07:43:02,13.834,90,12.2,9.756,0.1012,0.15216
23/12/11,08:43:03,16.034,81.4,12.9,11.662,0.102,0.15216
23/12/11,09:43:04,18.438,75.8,14.1,13.81,0.102,0.15216
23/12/11,10:43:05,19.318,71.3,14,17.106,0.1027,0.15216
23/12/11,11:43:06,19.627,70.2,14.1,21.891,0.1034,0.15216
23/12/11,12:43:07,19.96,70.2,14.4,26.695,0.1034,0.15216
23/12/11,13:43:08,22.034,67.6,15.8,28.866,0.1034,0.15216
23/12/11,14:43:09,23.088,63.3,15.8,32.15,0.1056,0.15273
23/12/11,15:43:10,19.77,64.3,12.9,31.663,0.1063,0.15273
23/12/11,16:43:11,24.992,56.9,15.9,32.562,0.1063,0.15273
23/12/11,17:43:12,18.129,69.8,12.5,25.598,0.1034,0.1533
23/12/11,18:43:13,15.199,85.5,12.8,20.293,0.1027,0.15273
23/12/11,19:43:14,10.858,89.7,9.2,16.201,0.102,0.15273
23/12/11,20:43:15,9.78,94.4,8.9,14.601,0.1049,0.15273
23/12/11,21:43:16,7.795,94.5,7,13.329,0.1042,0.15216
23/12/11,22:43:17,6.687,95.2,6,11.783,0.1034,0.15273
23/12/11,23:43:18,7.419,98.5,7.2,11.102,0.1034,0.15273
24/12/11,00:43:19,6.306,98.3,6.1,10.907,0.1027,0.15273
24/12/11,01:43:20,4.402,95.7,3.8,9.805,0.1027,0.15273
24/12/11,02:43:21,4.246,97.7,3.9,9.064,0.102,0.15273
24/12/11,03:43:22,7.116,100,7.1,9.064,0.102,0.15273
24/12/11,04:43:23,5.796,98.7,5.6,8.965,0.102,0.15273
24/12/11,05:43:24,6.712,99.1,6.6,8.494,0.102,0.15216
24/12/11,06:43:25,11.151,99.1,11,8.99,0.1027,0.15216
24/12/11,07:43:26,15.103,89,13.3,10.467,0.102,0.15216
24/12/11,08:43:27,17.463,79.7,13.9,12.098,0.1027,0.15216
24/12/11,09:43:28,19.674,73,14.7,14.074,0.102,0.15216
24/12/11,10:43:29,20.531,69.6,14.8,17.201,0.1027,0.15216
24/12/11,11:43:30,21.772,67.7,15.6,23.184,0.1042,0.15159
24/12/11,12:43:31,20.793,66.8,14.4,30.318,0.1042,0.15159
24/12/11,13:43:32,25.307,61.9,17.5,34.545,0.1049,0.15273
24/12/11,14:43:33,18.985,56.4,10.1,34.387,0.1056,0.15216
24/12/11,15:43:34,24.05,59.4,15.7,31.919,0.1049,0.15216
24/12/11,16:43:35,20.388,63.8,13.3,28.791,0.1042,0.15216
24/12/11,17:43:36,14.385,68.2,8.6,23.112,0.102,0.15273
24/12/11,18:43:37,13.305,88.3,11.4,18.509,0.1005,0.15273
24/12/11,19:43:38,11.783,89.8,10.2,17.51,0.0991,0.15216
24/12/11,20:43:39,9.903,92.2,8.7,15.557,0.0983,0.15159
24/12/11,21:43:40,9.312,94.3,8.5,14.026,0.0969,0.15159
24/12/11,22:43:41,10.271,95.5,9.6,13.594,0.0969,0.15159
24/12/11,23:43:42,9.386,92.7,8.3,13.016,0.0962,0.15159
25/12/11,00:43:43,10.075,92,8.8,12.654,0.0962,0.15101
25/12/11,01:43:44,8.965,93.2,7.9,11.929,0.0954,0.15101
25/12/11,02:43:45,9.213,89.5,7.6,11.54,0.0954,0.15101
25/12/11,03:43:46,10.614,86.5,8.5,11.637,0.0954,0.15044
25/12/11,04:43:47,9.188,94.9,8.4,11.54,0.0947,0.15044
25/12/11,05:43:48,9.657,94.5,8.8,11.419,0.0947,0.15044
25/12/11,06:43:49,10.687,88,8.8,11.248,0.0947,0.15101
25/12/11,07:43:50,10.124,87.7,8.2,12.05,0.0947,0.15044
25/12/11,08:43:51,16.939,93.3,15.9,13.522,0.0954,0.15044
25/12/11,09:43:52,17.986,81.8,14.8,16.153,0.0954,0.15044
25/12/11,10:43:53,10.492,84.2,7.9,16.368,0.0962,0.15044
25/12/11,11:43:54,18.319,97.7,18,17.011,0.0976,0.15044
25/12/11,12:43:55,15.175,87.3,13.1,20.65,0.0998,0.15101
25/12/11,13:43:56,11.151,81.3,8.1,21.39,0.1012,0.15101
25/12/11,14:43:57,14.84,96.6,14.3,17.677,0.1005,0.15159
25/12/11,15:43:58,18.723,84,16,21.748,0.1005,0.15159
25/12/11,16:43:59,15.485,80.5,12.2,20.007,0.1012,0.15159
25/12/11,17:44:00,12.823,83.5,10.1,17.272,0.1005,0.15101
25/12/11,18:44:01,11.832,88.5,10,15.223,0.0991,0.15101
25/12/11,19:44:02,13.016,85.4,10.6,14.864,0.0983,0.15159
25/12/11,20:44:03,11.151,89,9.4,13.281,0.0976,0.15101
25/12/11,21:44:04,10.394,95.6,9.7,12.461,0.0969,0.15101
25/12/11,22:44:05,10.222,96.5,9.7,12.05,0.0962,0.15044
25/12/11,23:44:06,9.952,97.5,9.6,11.953,0.0962,0.15044
26/12/11,00:44:07,10.051,99.4,10,11.929,0.0962,0.14987
26/12/11,01:44:08,10.026,100,10,11.589,0.0969,0.14987
26/12/11,02:44:09,10.149,100,10.2,11.589,0.0969,0.1493
26/12/11,03:44:10,10.271,100,10.3,11.613,0.0969,0.1493
26/12/11,04:44:11,10.026,100,10,11.54,0.0969,0.1493
26/12/11,05:44:12,9.952,100,10,11.321,0.0969,0.1493
26/12/11,06:44:13,10.026,100,10,11.224,0.0969,0.14873
26/12/11,07:44:14,9.829,100,9.8,11.321,0.0969,0.1493
26/12/11,08:44:15,10.247,100,10.3,11.589,0.0976,0.14873
26/12/11,09:44:16,10.369,100,10.4,12.171,0.0976,0.14873
26/12/11,10:44:17,11.832,100,11.8,14.026,0.0976,0.14873
26/12/11,11:44:18,10.81,99.4,10.7,15.819,0.0983,0.14987
26/12/11,12:44:19,10.663,100,10.7,9.015,0.1368,0.20414
26/12/11,13:44:20,15.915,99,15.8,19.151,0.1296,0.18643
26/12/11,14:44:21,21.39,84.9,18.8,27.333,0.1281,0.17844
26/12/11,15:44:22,25.065,83.8,22.2,27.308,0.1281,0.17672
26/12/11,16:44:23,16.796,85.2,14.3,22.848,0.1267,0.17444
26/12/11,17:44:24,15.915,88.2,14,20.055,0.1252,0.17272
26/12/11,18:44:25,14.649,87.6,12.6,18.818,0.1238,0.17158
26/12/11,19:44:26,13.522,83.1,10.7,18.033,0.1223,0.17044
26/12/11,20:44:27,9.854,93,8.8,14.84,0.1209,0.1693
26/12/11,21:44:28,6.585,94,5.7,12.944,0.1194,0.16815
26/12/11,22:44:29,7.469,97,7,11.224,0.1187,0.16701
26/12/11,23:44:30,6.813,98.5,6.6,10.761,0.118,0.16587
27/12/11,00:44:31,4.947,98.7,4.8,10.443,0.1172,0.16587
27/12/11,01:44:32,1.289,95.9,0.7,8.369,0.1158,0.16473
27/12/11,02:44:33,0.797,96.7,0.3,6.965,0.115,0.16415
27/12/11,03:44:34,1.044,98,0.8,6.433,0.115,0.16415
27/12/11,04:44:35,2.797,99.2,2.7,6.204,0.115,0.16301
27/12/11,05:44:36,4.869,99.7,4.8,6.077,0.115,0.16244
27/12/11,06:44:37,8.12,100,8.1,7.142,0.115,0.16244
27/12/11,07:44:38,12.582,97,12.1,9.064,0.115,0.16187
27/12/11,08:44:39,12.92,89.2,11.2,11.637,0.1158,0.16187
27/12/11,09:44:40,15.438,81,12.2,13.762,0.1158,0.1613
27/12/11,10:44:41,17.605,74.6,13.1,16.534,0.1158,0.1613
27/12/11,11:44:42,22.202,68.5,16.2,21.413,0.1158,0.1613
27/12/11,12:44:43,22.92,67,16.5,23.737,0.1165,0.1613
27/12/11,13:44:44,19.912,67.9,13.8,24.508,0.1158,0.16073
27/12/11,14:44:45,19.674,79.9,16.1,21.175,0.1143,0.1613
27/12/11,15:44:46,17.058,69.9,11.5,22.92,0.1143,0.15958
27/12/11,16:44:47,13.738,82.3,10.8,19.436,0.1136,0.16015
27/12/11,17:44:48,11.516,87,9.4,16.963,0.1121,0.16015
27/12/11,18:44:49,10.883,89,9.2,15.629,0.1107,0.15958
27/12/11,19:44:50,9.558,91.5,8.3,14.337,0.1107,0.15958
27/12/11,20:44:51,8.444,93.8,7.5,12.968,0.11,0.15901
27/12/11,21:44:52,7.494,95.2,6.8,12.001,0.1092,0.15844
27/12/11,22:44:53,6.23,96.2,5.7,11.102,0.1085,0.15844
27/12/11,23:44:54,5.488,97,5.1,10.394,0.1078,0.15844
28/12/11,00:44:55,4.194,96.8,3.7,9.558,0.1078,0.15787
28/12/11,01:44:56,4.428,98,4.1,8.817,0.1071,0.1573
28/12/11,02:44:57,4.22,97.4,3.8,8.593,0.1071,0.1573
28/12/11,03:44:58,4.246,97.2,3.8,8.045,0.1063,0.1573
28/12/11,04:44:59,3.538,96.4,3,7.67,0.1063,0.15673
28/12/11,05:45:00,1.208,94.4,0.4,6.687,0.1063,0.15673
28/12/11,06:45:01,2.37,95.9,1.8,6,0.1063,0.15616
28/12/11,07:45:02,14.984,84.3,12.4,7.544,0.1063,0.15616
28/12/11,08:45:03,18.699,62.5,11.4,9.977,0.1063,0.15616
28/12/11,09:45:04,21.294,56.1,12.2,12.727,0.1056,0.15558
28/12/11,10:45:05,24.436,58.3,15.7,17.058,0.1056,0.15501
28/12/11,11:45:06,26.573,48.4,14.8,23.352,0.1056,0.15387
28/12/11,12:45:07,28.965,50.1,17.5,31.996,0.1063,0.15387
28/12/11,13:45:08,30.672,44.4,17.2,35.823,0.1063,0.1533
28/12/11,14:45:09,28.816,46.2,16.1,37.206,0.1078,0.15387
28/12/11,15:45:10,28.444,47,16.1,37.811,0.1092,0.15387
28/12/11,16:45:11,26.573,46.2,14.1,36.173,0.11,0.15387
28/12/11,17:45:12,24.195,49.1,12.9,33.443,0.1078,0.15387
28/12/11,18:45:13,18.699,53.2,9,25.55,0.1042,0.1533
28/12/11,19:45:14,14.792,63.3,7.9,20.603,0.1012,0.1533
28/12/11,20:45:15,8.593,79.3,5.2,16.701,0.0998,0.1533
28/12/11,21:45:16,5.898,88.1,4.1,13.666,0.0976,0.15273
28/12/11,22:45:17,3.827,90.2,2.4,11.492,0.0969,0.15216
28/12/11,23:45:18,2.61,92.7,1.5,10.001,0.0962,0.15159
29/12/11,00:45:19,2.289,92.9,1.3,8.99,0.0947,0.15159
29/12/11,01:45:20,0.715,91.9,-0.5,7.895,0.094,0.15101
29/12/11,02:45:21,0.218,91,-1.1,6.914,0.094,0.15101
29/12/11,03:45:22,-1.071,88.7,-2.7,6.128,0.0933,0.15101
29/12/11,04:45:23,-1.556,88.4,-3.2,5.437,0.0918,0.15044
29/12/11,05:45:24,-2.015,88.8,-3.6,4.844,0.0918,0.15044
29/12/11,06:45:25,1.126,91.1,-0.2,4.584,0.0911,0.14987
29/12/11,07:45:26,14.098,66.8,8,6.255,0.0918,0.1493
29/12/11,08:45:27,18.533,41.6,5.3,8.941,0.0925,0.1493
29/12/11,09:45:28,21.891,36.7,6.4,11.856,0.0911,0.14873
29/12/11,10:45:29,25.04,37.3,9.5,15.915,0.0918,0.14816
29/12/11,11:45:30,25.89,40.8,11.6,23.352,0.0918,0.14873
29/12/11,12:45:31,29.89,43.3,16.1,33.861,0.0918,0.14759
29/12/11,13:45:32,30.268,39.2,14.9,40.573,0.0911,0.14702
29/12/11,14:45:33,27.456,43.2,13.9,43.073,0.0911,0.14759
29/12/11,15:45:34,27.063,49.1,15.5,43.374,0.0889,0.14759
29/12/11,16:45:35,21.7,49.2,10.6,36.389,0.0874,0.14816
29/12/11,17:45:36,19.365,49.1,8.4,32.794,0.086,0.14816
29/12/11,18:45:37,18.747,63.6,11.7,25.234,0.0831,0.14816
29/12/11,19:45:38,13.112,70.6,7.9,20.841,0.0809,0.14759
29/12/11,20:45:39,8.941,86.3,6.8,16.511,0.0802,0.14816
29/12/11,21:45:40,9.04,94.4,8.2,14.529,0.0787,0.14759
29/12/11,22:45:41,7.619,94.5,6.8,13.425,0.078,0.14702
29/12/11,23:45:42,7.368,96,6.8,12.461,0.0773,0.14702
30/12/11,00:45:43,5.385,94,4.5,11.248,0.0766,0.14644
30/12/11,01:45:44,3.433,94.1,2.6,9.361,0.0758,0.14587
30/12/11,02:45:45,2.61,95,1.9,8.344,0.0758,0.14587
30/12/11,03:45:46,3.089,97.3,2.7,8.543,0.0751,0.14587
30/12/11,04:45:47,1.724,95.1,1,7.268,0.0751,0.14587
30/12/11,05:45:48,0.962,95.1,0.3,6.636,0.0751,0.14587
30/12/11,06:45:49,3.67,96.8,3.2,6.56,0.0751,0.1453
30/12/11,07:45:50,14.984,83.3,12.2,8.593,0.0751,0.14473
30/12/11,08:45:51,20.246,54.3,10.7,11.005,0.0751,0.14473
30/12/11,09:45:52,25.186,50.3,14.1,14.002,0.0744,0.14416
30/12/11,10:45:53,27.358,49,15.7,18.557,0.0751,0.14416
30/12/11,11:45:54,28.419,51.5,17.5,25.501,0.0751,0.14359
30/12/11,12:45:55,24.75,50.3,13.7,35.368,0.0766,0.14302
30/12/11,13:45:56,29.84,57.6,20.6,31.765,0.0758,0.14359
30/12/11,14:45:57,25.623,54.3,15.7,32.846,0.0758,0.14359
30/12/11,15:45:58,20.817,63,13.5,30.217,0.0758,0.14416
30/12/11,16:45:59,24.146,61.4,16.3,29.69,0.0766,0.14359
30/12/11,17:46:00,18.366,70.7,13,23.232,0.0744,0.14416
30/12/11,18:46:01,15.748,68.4,10,22.13,0.0744,0.14416
30/12/11,19:46:02,13.834,76.3,9.7,18.747,0.0736,0.14416
30/12/11,20:46:03,8.817,81.5,5.8,15.247,0.0729,0.14416
30/12/11,21:46:04,5.745,88.4,4,11.977,0.0715,0.14416
30/12/11,22:46:05,4.662,91.9,3.5,10.443,0.0707,0.14416
30/12/11,23:46:06,5.565,96.3,5,10.1,0.07,0.14359
31/12/11,00:46:07,3.274,93.5,2.3,8.99,0.07,0.14302
31/12/11,01:46:08,3.985,97.6,3.6,8.344,0.07,0.14302
31/12/11,02:46:09,5.437,98.6,5.2,8.245,0.07,0.14244
31/12/11,03:46:10,5.668,98.4,5.4,8.344,0.0693,0.14302
31/12/11,04:46:11,7.167,98.8,7,8.792,0.0693,0.14244
31/12/11,05:46:12,8.095,99,8,8.891,0.0693,0.14244
31/12/11,06:46:13,9.928,97.2,9.5,9.386,0.0693,0.14244
31/12/11,07:46:14,13.546,89.8,11.9,10.736,0.0693,0.14187
31/12/11,08:46:15,16.654,79.6,13.1,12.437,0.0693,0.14187
31/12/11,09:46:16,19.722,70.3,14.2,15.008,0.0693,0.1413
31/12/11,10:46:17,21.103,64.6,14.2,18.747,0.07,0.1413
31/12/11,11:46:18,22.681,61,14.8,26.256,0.07,0.14073
31/12/11,12:46:19,23.04,62.1,15.4,34.624,0.07,0.14073
31/12/11,13:46:20,27.751,53.8,17.6,39.346,0.0707,0.14016
31/12/11,14:46:21,23.16,58,14.5,35.288,0.0715,0.14016
31/12/11,15:46:22,30.243,58.2,21.1,35.368,0.0715,0.14016
31/12/11,16:46:23,26.989,53.1,16.6,32.82,0.0715,0.14016
31/12/11,17:46:24,20.412,53.7,10.7,29.464,0.0715,0.14073
31/12/11,18:46:25,17.486,66.7,11.2,22.92,0.07,0.1413
31/12/11,19:46:26,15.939,74.9,11.5,19.603,0.0686,0.14073
31/12/11,20:46:27,12.727,79.2,9.2,17.486,0.0678,0.1413
31/12/11,21:46:28,9.336,88.1,7.5,14.242,0.0671,0.14073
31/12/11,22:46:29,6.737,91,5.4,12.195,0.0664,0.14073
31/12/11,23:46:30,5.308,92.5,4.2,10.565,0.0657,0.14073
01/01/12,00:46:31,4.662,94.1,3.8,9.608,0.0649,0.14073
01/01/12,01:46:32,4.402,95.3,3.7,8.841,0.0649,0.14016
01/01/12,02:46:33,4.011,96.9,3.6,8.394,0.0649,0.14016
01/01/12,03:46:34,3.749,97.3,3.4,8.095,0.0649,0.14016
01/01/12,04:46:35,3.643,97.6,3.3,7.72,0.0649,0.13959
01/01/12,05:46:36,3.274,97.9,3,7.419,0.0649,0.13902
01/01/12,06:46:37,7.645,99,7.5,7.594,0.0642,0.13959
01/01/12,07:46:38,16.558,81.4,13.4,10.418,0.0649,0.13959
01/01/12,08:46:39,19.579,67.1,13.3,13.305,0.0642,0.13959
01/01/12,09:46:40,22.034,60.1,14,16.201,0.0642,0.13902
01/01/12,10:46:41,23.472,56.2,14.3,20.222,0.0642,0.13845
01/01/12,11:46:42,23.617,53.5,13.6,27.21,0.0649,0.13787
01/01/12,12:46:43,26.916,51.4,16.1,39.403,0.0657,0.1373
01/01/12,13:46:44,28.642,51.2,17.6,43.707,0.0664,0.1373
01/01/12,14:46:45,30.268,53.5,19.8,44.411,0.0671,0.1373
01/01/12,15:46:46,28.593,49.7,17.1,42.09,0.0671,0.13673
01/01/12,16:46:47,26.916,49.5,15.5,42.594,0.0678,0.13616
01/01/12,17:46:48,32.51,48.3,20.2,40.142,0.0678,0.13616
01/01/12,18:46:49,20.436,56.1,11.4,29.04,0.0671,0.13559
01/01/12,19:46:50,20.365,68.2,14.3,24.098,0.0657,0.13559
01/01/12,20:46:51,13.257,78.4,9.6,19.603,0.0649,0.13559
01/01/12,21:46:52,11.224,91.5,9.9,15.748,0.0642,0.13559
01/01/12,22:46:53,10.663,94.9,9.9,14.242,0.0628,0.13616
01/01/12,23:46:54,7.745,93.1,6.7,12.727,0.062,0.13559
02/01/12,00:46:55,7.82,95.6,7.2,11.419,0.0613,0.13559
02/01/12,01:46:56,9.361,97.6,9,11.224,0.0613,0.13559
02/01/12,02:46:57,10.247,93.1,9.2,11.589,0.0606,0.13559
02/01/12,03:46:58,12.292,89.4,10.6,11.613,0.0598,0.13559
02/01/12,04:46:59,13.257,79.9,9.9,12.05,0.0591,0.13559
02/01/12,05:47:00,13.93,72.1,9,12.147,0.0591,0.13559
02/01/12,06:47:01,13.978,79.2,10.4,12.292,0.0584,0.13559
02/01/12,07:47:02,17.034,73.6,12.3,13.473,0.0591,0.13502
02/01/12,08:47:03,19.627,65.3,13,15.079,0.0584,0.13445
02/01/12,09:47:04,21.008,59.5,12.8,17.034,0.0584,0.13445
02/01/12,10:47:05,22.513,56.9,13.6,19.984,0.0591,0.13388
02/01/12,11:47:06,22.753,55.5,13.4,27.21,0.0598,0.1333
02/01/12,12:47:07,23.978,54.7,14.3,38.476,0.0598,0.13273
02/01/12,13:47:08,24.702,52.8,14.4,45.656,0.0613,0.13216
02/01/12,14:47:09,25.113,51.4,14.4,47.548,0.0635,0.13102
02/01/12,15:47:10,25.695,50.5,14.7,47.875,0.0642,0.13102
02/01/12,16:47:11,25.768,49.6,14.5,43.86,0.0649,0.13045
02/01/12,17:47:12,24.677,50.4,13.7,39.63,0.0635,0.13045
02/01/12,18:47:13,21.461,54.2,11.8,28.791,0.0613,0.12931
02/01/12,19:47:14,17.51,58.9,9.4,23.112,0.0591,0.12931
02/01/12,20:47:15,14.146,69.4,8.6,19.032,0.0577,0.12931
02/01/12,21:47:16,10.834,83.9,8.2,15.963,0.0569,0.12873
02/01/12,22:47:17,9.682,89.9,8.1,14.026,0.0555,0.12873
02/01/12,23:47:18,9.262,91.1,7.9,13.016,0.0548,0.12873
03/01/12,00:47:19,10.296,91.1,8.9,12.606,0.054,0.12873
03/01/12,01:47:20,10.98,88.5,9.2,12.437,0.0533,0.12873
03/01/12,02:47:21,12.147,86.1,9.9,12.364,0.0533,0.12816
03/01/12,03:47:22,12.775,84.9,10.3,12.678,0.0526,0.12816
03/01/12,04:47:23,12.847,83.5,10.1,12.751,0.0526,0.12816
