"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)"
05-12-2004,03:08:05,0.00,9.632,9.829,8.742,3.009,6.22,58.25,-1.4,1.2
05-12-2004,04:08:05,0.00,9.386,9.706,8.444,2.610,6.22,46.75,-4.3,1.2
05-12-2004,05:08:05,0.00,9.163,9.558,8.170,1.967,5.81,26.75,-11.9,1.2
05-12-2004,06:08:05,0.00,8.965,9.435,7.895,1.805,6.62,20.25,-14.6,18.7
05-12-2004,07:08:05,0.00,8.767,9.287,7.645,3.380,9.82,16.25,-14.6,303.7
05-12-2004,08:08:05,0.00,8.568,9.139,7.594,5.668,12.16,8.75,-20.1,686.2
05-12-2004,09:08:05,0.00,8.494,9.015,8.020,12.968,12.16,5.25,-25.8,1178.7
05-12-2004,10:08:05,0.00,8.643,8.916,8.817,17.558,12.55,10.25,-18.0,1603.7
05-12-2004,11:08:05,0.00,8.941,8.891,9.756,33.887,13.70,6.75,-21.9,1948.7
05-12-2004,12:08:05,0.00,9.410,8.965,10.883,37.866,13.70,9.75,-17.7,1993.7
05-12-2004,13:08:05,0.00,9.977,9.114,11.953,35.770,13.70,8.75,-18.9,1648.7
05-12-2004,14:08:05,0.00,10.565,9.336,12.654,21.509,13.32,9.75,-17.9,513.7
05-12-2004,15:08:05,0.00,11.005,9.583,12.727,18.414,14.09,7.75,-20.0,468.7
05-12-2004,16:08:05,0.00,11.224,9.829,12.582,25.355,15.62,7.25,-19.7,1293.7
05-12-2004,17:08:05,0.00,11.346,10.026,12.823,26.109,13.70,11.75,-15.4,1133.7
05-12-2004,18:08:05,0.00,11.565,10.198,13.112,17.962,12.93,30.75,-3.9,396.2
05-12-2004,19:08:05,0.00,11.710,10.345,12.968,14.649,11.77,32.25,-4.3,361.2
05-12-2004,20:08:05,0.00,11.759,10.492,12.630,11.200,9.82,38.25,-3.7,151.2
05-12-2004,21:08:05,0.00,11.686,10.590,12.195,8.444,8.23,52.75,-0.8,1.2
05-12-2004,22:08:05,0.00,11.516,10.638,11.710,8.245,7.83,48.75,-2.3,1.2
05-12-2004,23:08:05,0.00,11.321,10.638,11.297,6.204,7.43,41.25,-4.9,1.2
06-12-2004,00:08:05,0.00,11.102,10.590,10.834,5.076,7.03,55.75,-1.2,1.2
06-12-2004,01:08:05,0.00,10.834,10.516,10.369,4.402,7.03,59.25,-0.4,1.2
06-12-2004,02:08:05,0.00,10.565,10.418,9.952,3.801,6.22,66.75,0.5,1.2
06-12-2004,03:08:05,0.00,10.296,10.296,9.558,3.670,6.62,66.25,0.8,1.2
06-12-2004,04:08:05,0.00,10.051,10.173,9.238,3.749,5.81,75.25,1.8,1.2
06-12-2004,05:08:05,0.00,9.829,10.026,8.990,3.932,8.63,62.25,1.8,1.2
06-12-2004,06:08:05,0.00,9.608,9.903,8.792,4.714,8.23,64.75,2.0,18.7
06-12-2004,07:08:05,0.00,9.435,9.756,8.693,5.949,9.82,67.75,4.2,278.7
06-12-2004,08:08:05,0.00,9.336,9.632,8.742,8.717,10.21,77.75,6.5,648.7
06-12-2004,09:08:05,0.00,9.287,9.534,9.064,15.247,11.77,67.75,6.0,1048.7
06-12-2004,10:08:05,0.00,9.386,9.460,9.558,19.960,12.16,64.25,5.6,1358.7
06-12-2004,11:08:05,0.00,9.608,9.435,10.222,30.646,12.55,62.75,5.7,1663.7
06-12-2004,12:08:05,0.00,9.928,9.485,10.907,29.165,12.93,57.25,4.7,1401.2
06-12-2004,13:08:05,0.00,10.271,9.583,11.443,30.066,14.09,43.75,2.0,1438.7
06-12-2004,14:08:05,0.00,10.614,9.731,11.880,30.394,14.47,21.25,-7.4,1356.2
06-12-2004,15:08:05,0.00,10.907,9.879,12.268,31.535,14.85,9.75,-16.8,1471.2
06-12-2004,16:08:05,0.00,11.200,10.051,12.678,30.268,15.23,19.75,-7.7,1201.2
06-12-2004,17:08:05,0.00,11.516,10.247,13.112,24.436,14.09,25.75,-5.2,863.7
06-12-2004,18:08:05,0.00,11.783,10.418,13.209,18.319,14.09,20.25,-8.4,508.7
06-12-2004,19:08:05,0.00,11.904,10.614,13.064,14.649,12.93,31.25,-3.7,148.7
06-12-2004,20:08:05,0.00,11.929,10.736,12.751,12.171,9.42,72.25,4.7,51.2
06-12-2004,21:08:05,0.25,11.856,10.834,12.340,9.977,8.23,87.75,6.3,1.2
06-12-2004,22:08:05,0.00,11.710,10.883,11.953,8.817,8.23,86.25,6.1,1.2
06-12-2004,23:08:05,0.00,11.540,10.858,11.589,8.195,8.23,79.25,4.9,1.2
07-12-2004,00:08:05,0.00,11.370,10.834,11.273,8.344,9.42,72.75,4.8,1.2
07-12-2004,01:08:05,0.00,11.175,10.785,11.005,8.767,9.82,56.25,1.5,1.2
07-12-2004,02:08:05,0.25,11.029,10.712,10.810,8.444,9.82,49.25,-0.3,1.2
07-12-2004,03:08:05,0.00,10.883,10.614,10.663,8.295,9.82,47.25,-0.9,1.2
07-12-2004,04:08:05,0.00,10.761,10.541,10.516,8.419,9.42,59.25,1.9,1.2
07-12-2004,05:08:05,0.00,10.638,10.467,10.394,8.369,7.83,91.25,6.5,1.2
07-12-2004,06:08:05,0.00,10.541,10.394,10.271,8.469,7.83,93.75,6.9,1.2
07-12-2004,07:08:05,0.00,10.443,10.345,10.173,9.312,8.63,85.25,6.3,58.7
07-12-2004,08:08:05,1.02,10.345,10.271,10.124,10.026,8.63,89.75,7.1,98.7
07-12-2004,09:08:05,3.81,10.296,10.198,10.149,8.767,7.83,91.25,6.5,38.7
07-12-2004,10:08:05,2.03,10.247,10.149,10.075,8.965,8.63,93.75,7.7,123.7
07-12-2004,11:08:05,0.00,10.198,10.100,10.001,17.415,10.60,92.25,9.4,1243.7
07-12-2004,12:08:05,0.00,10.173,10.051,10.516,26.744,12.16,78.25,8.5,1983.7
07-12-2004,13:08:05,0.00,10.443,10.051,11.686,23.857,13.32,62.75,6.4,1688.7
07-12-2004,14:08:05,0.00,10.907,10.100,12.558,23.472,14.09,55.75,5.4,1718.7
07-12-2004,15:08:05,0.00,11.346,10.271,13.112,22.106,12.55,75.75,8.4,1296.2
07-12-2004,16:08:05,4.06,11.734,10.443,13.425,13.810,10.21,96.25,9.7,266.2
07-12-2004,17:08:05,0.00,11.953,10.638,13.185,14.266,10.60,96.75,10.1,363.7
07-12-2004,18:08:05,9.65,12.001,10.810,12.896,10.932,9.42,96.25,8.9,61.2
07-12-2004,19:08:05,0.76,11.977,10.932,12.437,10.394,9.03,96.75,8.6,21.2
07-12-2004,20:08:05,2.79,11.856,11.005,12.074,9.731,8.63,97.75,8.3,8.7
07-12-2004,21:08:05,0.00,11.686,11.005,11.734,9.386,8.63,98.25,8.4,1.2
07-12-2004,22:08:05,0.00,11.516,10.980,11.443,9.262,8.63,97.25,8.2,1.2
07-12-2004,23:08:05,0.51,11.346,10.932,11.224,9.262,8.23,100.00,8.2,1.2
08-12-2004,00:08:05,0.00,11.200,10.883,11.029,9.188,8.23,100.00,8.2,1.2
08-12-2004,01:08:05,0.25,11.078,10.810,10.883,9.015,8.23,100.00,8.2,1.2
08-12-2004,02:08:05,0.00,10.956,10.736,10.736,8.941,7.83,100.00,7.8,1.2
08-12-2004,03:08:05,0.00,10.834,10.663,10.614,8.841,7.83,100.00,7.8,1.2
08-12-2004,04:08:05,0.00,10.736,10.590,10.516,8.916,8.23,100.00,8.2,1.2
08-12-2004,05:08:05,0.51,10.638,10.516,10.418,8.941,8.23,100.00,8.2,1.2
08-12-2004,06:08:05,0.00,10.565,10.467,10.345,8.990,8.23,100.00,8.2,3.7
08-12-2004,07:08:05,0.00,10.492,10.394,10.271,9.534,8.63,100.00,8.6,48.7
08-12-2004,08:08:05,0.00,10.418,10.345,10.247,11.734,9.42,100.00,9.4,308.7
08-12-2004,09:08:05,0.00,10.394,10.296,10.394,14.074,9.82,100.00,9.8,433.7
08-12-2004,10:08:05,0.00,10.443,10.247,10.736,17.153,10.60,100.00,10.6,776.2
08-12-2004,11:08:05,0.00,10.590,10.247,11.321,21.437,12.16,100.00,12.2,1193.7
08-12-2004,12:08:05,0.00,10.883,10.296,12.025,24.026,13.32,100.00,13.3,1438.7
08-12-2004,13:08:05,0.00,11.248,10.394,12.847,28.468,14.47,100.00,14.5,1728.7
08-12-2004,14:08:05,0.00,11.710,10.541,13.762,23.256,14.85,100.00,14.9,1161.2
08-12-2004,15:08:05,0.00,12.195,10.761,14.266,21.676,16.00,78.75,12.3,1131.2
08-12-2004,16:08:05,0.00,12.534,10.980,14.457,25.550,16.38,1.00,-40.0,1923.7
08-12-2004,17:08:05,0.00,12.799,11.200,14.745,22.489,15.62,10.25,-15.6,1453.7
08-12-2004,18:08:05,0.00,13.064,11.394,14.888,18.176,13.32,14.25,-13.4,756.2
08-12-2004,19:08:05,0.00,13.209,11.589,14.673,14.960,12.93,21.25,-8.7,266.2
08-12-2004,20:08:05,1.52,13.233,11.734,14.290,12.654,11.38,56.25,3.0,16.2
08-12-2004,21:08:05,1.02,13.137,11.832,13.834,11.516,10.99,49.75,0.9,1.2
08-12-2004,22:08:05,0.00,12.968,11.880,13.401,10.980,10.60,58.75,2.9,1.2
08-12-2004,23:08:05,0.00,12.775,11.880,13.016,11.005,10.21,47.75,-0.4,1.2
09-12-2004,00:08:05,0.00,12.582,11.832,12.703,10.051,10.21,50.75,0.5,1.2
09-12-2004,01:08:05,0.00,12.389,11.783,12.413,9.805,10.21,59.25,2.6,1.2
09-12-2004,02:08:05,0.00,12.219,11.710,12.122,10.614,10.21,60.75,3.0,1.2
09-12-2004,03:08:05,0.00,12.050,11.637,11.953,9.879,9.42,49.25,-0.7,1.2
09-12-2004,04:08:05,0.00,11.904,11.540,11.759,8.170,9.03,45.25,-2.2,1.2
09-12-2004,05:08:05,0.00,11.734,11.467,11.467,8.866,9.82,52.25,0.5,1.2
09-12-2004,06:08:05,2.54,11.565,11.370,11.248,9.608,9.82,58.75,2.1,1.2
09-12-2004,07:08:05,0.00,11.419,11.273,11.102,10.247,10.21,60.75,3.0,138.7
09-12-2004,08:08:05,0.25,11.297,11.175,11.078,12.389,10.60,62.75,3.8,271.2
09-12-2004,09:08:05,0.00,11.248,11.102,11.200,14.146,11.77,64.75,5.4,471.2
09-12-2004,10:08:05,0.00,11.248,11.029,11.443,16.392,11.38,65.75,5.2,608.7
09-12-2004,11:08:05,0.00,11.346,11.005,11.807,15.533,12.16,54.75,3.3,558.7
09-12-2004,12:08:05,0.00,11.467,11.005,12.098,21.509,14.47,12.25,-14.3,1348.7
09-12-2004,13:08:05,0.00,11.662,11.053,12.678,24.002,14.47,15.25,-11.6,1473.7
09-12-2004,14:08:05,0.51,11.977,11.127,13.425,19.841,14.09,31.75,-2.4,866.2
09-12-2004,15:08:05,0.00,12.316,11.248,13.834,26.207,16.00,12.75,-12.6,2146.2
09-12-2004,16:08:05,0.00,12.630,11.394,14.337,21.724,14.85,30.75,-2.2,1056.2
09-12-2004,17:08:05,0.00,12.944,11.565,14.649,18.580,13.70,40.25,0.4,631.2
09-12-2004,18:08:05,4.06,13.161,11.734,14.601,14.888,10.99,43.25,-1.0,88.7
09-12-2004,19:08:05,1.02,13.257,11.904,14.314,12.364,10.99,37.25,-3.0,21.2
09-12-2004,20:08:05,0.00,13.209,12.025,13.858,11.953,10.60,45.75,-0.6,46.2
09-12-2004,21:08:05,0.00,13.064,12.074,13.425,11.273,11.38,45.25,-0.0,1.2
09-12-2004,22:08:05,0.25,12.896,12.074,13.088,11.637,11.38,49.25,1.1,1.2
09-12-2004,23:08:05,0.51,12.727,12.050,12.823,11.516,11.38,55.75,2.9,1.2
10-12-2004,00:08:05,0.00,12.558,12.001,12.630,10.858,11.77,54.25,2.8,1.2
10-12-2004,01:08:05,0.00,12.437,11.929,12.437,11.005,10.99,54.25,2.1,1.2
10-12-2004,02:08:05,1.27,12.292,11.880,12.268,10.687,12.16,15.75,-13.1,1.2
10-12-2004,03:08:05,0.00,12.171,11.807,12.098,10.492,12.55,17.25,-11.7,1.2
10-12-2004,04:08:05,0.00,12.050,11.734,11.929,9.780,12.16,26.75,-6.4,1.2
10-12-2004,05:08:05,0.00,11.929,11.662,11.783,10.443,12.16,33.25,-3.5,1.2
10-12-2004,06:08:05,0.00,11.832,11.589,11.662,10.761,11.77,47.75,1.1,1.2
10-12-2004,07:08:05,0.00,11.734,11.516,11.613,10.907,11.38,35.75,-3.2,46.2
10-12-2004,08:08:05,0.00,11.662,11.467,11.565,12.243,12.55,48.25,1.9,271.2
10-12-2004,09:08:05,0.00,11.613,11.394,11.613,15.103,14.09,22.25,-7.1,543.7
10-12-2004,10:08:05,0.00,11.613,11.346,11.832,14.098,12.16,49.75,2.0,266.2
10-12-2004,11:08:05,14.48,11.686,11.321,11.929,10.712,11.38,50.25,1.4,116.2
10-12-2004,12:08:05,2.03,11.686,11.321,11.710,12.654,11.38,39.25,-2.0,278.7
10-12-2004,13:08:05,1.27,11.613,11.321,11.686,13.497,11.38,43.75,-0.5,271.2
10-12-2004,14:08:05,0.25,11.613,11.297,11.807,14.146,11.38,25.25,-7.8,281.2
10-12-2004,15:08:05,0.00,11.637,11.273,11.977,14.409,12.16,9.75,-18.8,341.2
10-12-2004,16:08:05,0.00,11.734,11.273,12.171,15.199,12.55,8.25,-20.5,468.7
10-12-2004,17:08:05,0.00,11.832,11.297,12.389,14.290,10.99,43.75,-0.9,286.2
10-12-2004,18:08:05,3.56,11.929,11.346,12.485,11.807,9.82,49.75,-0.2,66.2
10-12-2004,19:08:05,3.81,11.977,11.394,12.340,10.565,9.42,45.25,-1.8,43.7
10-12-2004,20:08:05,1.02,11.953,11.443,12.050,10.149,9.42,40.75,-3.2,18.7
10-12-2004,21:08:05,0.25,11.856,11.443,11.807,9.558,9.82,24.25,-9.7,1.2
10-12-2004,22:08:05,0.00,11.734,11.419,11.589,9.262,9.42,25.75,-9.2,1.2
10-12-2004,23:08:05,0.25,11.589,11.370,11.394,9.410,9.82,22.75,-10.5,1.2
11-12-2004,00:08:05,0.25,11.467,11.321,11.224,9.163,9.03,31.25,-7.1,1.2
11-12-2004,01:08:05,0.00,11.346,11.248,11.078,8.965,9.03,33.25,-6.3,1.2
11-12-2004,02:08:05,0.00,11.248,11.175,10.932,8.841,8.63,52.25,-0.6,1.2
11-12-2004,03:08:05,0.00,11.151,11.102,10.810,9.064,8.23,54.25,-0.5,1.2
11-12-2004,04:08:05,0.00,11.053,11.053,10.736,8.045,8.23,36.75,-5.7,1.2
11-12-2004,05:08:05,0.00,10.956,10.980,10.590,6.839,9.82,9.25,-21.2,1.2
11-12-2004,06:08:05,0.00,10.858,10.907,10.394,7.519,9.42,18.75,-13.2,8.7
11-12-2004,07:08:05,0.00,10.712,10.834,10.222,8.817,9.03,27.75,-8.6,91.2
11-12-2004,08:08:05,0.00,10.614,10.761,10.173,10.810,10.21,18.25,-12.9,331.2
11-12-2004,09:08:05,0.00,10.541,10.663,10.247,14.912,11.38,12.75,-16.3,958.7
11-12-2004,10:08:05,0.00,10.565,10.614,10.590,16.296,12.16,7.25,-22.2,1556.2
11-12-2004,11:08:05,0.00,10.736,10.590,11.248,22.345,12.16,13.75,-14.8,1486.2
11-12-2004,12:08:05,0.00,11.053,10.614,12.025,22.489,12.55,15.75,-12.8,1311.2
11-12-2004,13:08:05,0.00,11.419,10.712,12.654,24.412,13.32,10.25,-17.4,1506.2
11-12-2004,14:08:05,0.00,11.807,10.834,13.233,19.199,13.32,19.25,-9.6,776.2
11-12-2004,15:08:05,0.00,12.122,11.005,13.497,22.058,13.70,10.25,-17.1,1283.7
11-12-2004,16:08:05,0.00,12.389,11.175,13.810,27.136,15.62,1.00,-40.4,1898.7
11-12-2004,17:08:05,0.00,12.678,11.346,14.361,20.793,14.47,1.00,-41.1,826.2
11-12-2004,18:08:05,0.00,12.992,11.540,14.601,18.366,13.32,17.25,-11.0,721.2
11-12-2004,19:08:05,0.00,13.185,11.734,14.457,15.390,10.60,51.25,1.0,171.2
11-12-2004,20:08:05,0.25,13.233,11.880,14.170,12.268,9.42,33.75,-5.7,26.2
11-12-2004,21:08:05,0.00,13.161,12.001,13.738,10.785,9.03,31.75,-6.9,1.2
11-12-2004,22:08:05,0.00,13.016,12.050,13.281,9.608,8.63,22.75,-11.5,1.2
11-12-2004,23:08:05,0.00,12.799,12.050,12.823,8.195,7.83,17.75,-15.2,1.2
12-12-2004,00:08:05,0.00,12.558,12.001,12.340,7.268,7.43,24.25,-11.7,1.2
12-12-2004,01:08:05,0.00,12.292,11.929,11.880,6.788,7.83,25.25,-10.8,1.2
12-12-2004,02:08:05,0.00,12.025,11.807,11.492,6.712,9.03,21.25,-12.0,1.2
12-12-2004,03:08:05,0.00,11.759,11.686,11.151,7.368,9.82,30.75,-6.6,1.2
12-12-2004,04:08:05,0.00,11.540,11.565,10.932,8.693,9.82,25.75,-8.9,1.2
12-12-2004,05:08:05,0.00,11.346,11.419,10.834,8.319,8.63,42.25,-3.5,1.2
12-12-2004,06:08:05,0.00,11.224,11.321,10.761,7.945,9.03,36.25,-5.1,13.7
12-12-2004,07:08:05,0.00,11.102,11.200,10.638,8.369,10.60,27.75,-7.3,318.7
12-12-2004,08:08:05,0.00,11.005,11.102,10.638,10.907,10.60,29.25,-6.6,298.7
12-12-2004,09:08:05,0.00,10.956,11.029,10.736,15.629,11.77,25.25,-7.5,838.7
12-12-2004,10:08:05,0.00,10.980,10.956,11.053,19.080,12.16,20.25,-10.0,1041.2
12-12-2004,11:08:05,0.00,11.127,10.932,11.565,27.407,12.93,13.75,-14.1,1823.7
12-12-2004,12:08:05,0.00,11.394,10.956,12.340,25.647,14.47,12.75,-13.8,1511.2
12-12-2004,13:08:05,0.00,11.783,11.029,13.088,25.137,13.70,12.75,-14.4,1178.7
12-12-2004,14:08:05,0.00,12.195,11.175,13.618,21.413,14.09,16.75,-10.8,851.2
12-12-2004,15:08:05,0.00,12.509,11.370,13.882,25.210,14.47,12.25,-14.3,1308.7
12-12-2004,16:08:05,0.00,12.775,11.540,14.170,26.965,15.62,9.25,-16.8,1636.2
12-12-2004,17:08:05,0.00,13.040,11.710,14.481,21.891,14.09,17.25,-10.4,828.7
12-12-2004,18:08:05,0.00,13.257,11.880,14.577,18.319,14.09,19.25,-9.0,466.2
12-12-2004,19:08:05,0.00,13.377,12.050,14.457,15.843,13.70,25.25,-5.8,188.7
12-12-2004,20:08:05,1.52,13.401,12.171,14.242,14.074,12.93,35.75,-1.9,93.7
12-12-2004,21:08:05,0.00,13.353,12.268,13.954,12.871,10.99,50.25,1.0,1.2
12-12-2004,22:08:05,0.00,13.257,12.292,13.666,12.219,10.60,50.25,0.7,1.2
12-12-2004,23:08:05,0.00,13.112,12.292,13.377,11.224,9.82,51.25,0.2,1.2
13-12-2004,00:08:05,0.00,12.968,12.292,13.064,10.051,9.42,54.75,0.8,1.2
13-12-2004,01:08:05,0.00,12.799,12.243,12.727,9.312,9.42,57.25,1.4,1.2
13-12-2004,02:08:05,0.00,12.606,12.171,12.364,8.568,9.42,59.25,1.9,1.2
13-12-2004,03:08:05,0.00,12.389,12.098,12.025,8.767,10.60,62.75,3.8,1.2
13-12-2004,04:08:05,8.13,12.171,12.001,11.734,9.657,9.42,57.25,1.4,1.2
13-12-2004,05:08:05,0.00,11.953,11.880,11.467,9.386,9.42,39.25,-3.7,1.2
13-12-2004,06:08:05,0.00,11.783,11.759,11.346,9.706,10.60,51.25,1.0,1.2
13-12-2004,07:08:05,0.76,11.637,11.637,11.248,10.736,10.99,55.75,2.5,66.2
13-12-2004,08:08:05,0.00,11.540,11.540,11.248,12.654,10.99,58.75,3.2,241.2
13-12-2004,09:08:05,0.00,11.492,11.443,11.370,14.601,10.99,58.75,3.2,408.7
13-12-2004,10:08:05,0.00,11.516,11.394,11.637,13.762,10.99,53.25,1.9,238.7
13-12-2004,11:08:05,0.00,11.589,11.370,11.807,16.773,11.77,45.75,0.5,661.2
13-12-2004,12:08:05,0.51,11.686,11.370,12.074,21.987,12.16,39.25,-1.3,1271.2
13-12-2004,13:08:05,0.00,11.856,11.394,12.630,25.186,13.70,24.75,-6.1,1558.7
13-12-2004,14:08:05,0.00,12.147,11.443,13.353,26.231,12.55,24.75,-7.1,1416.2
13-12-2004,15:08:05,1.02,12.558,11.565,14.050,13.449,7.03,38.75,-6.1,193.7
13-12-2004,16:08:05,4.32,12.896,11.734,13.858,9.485,7.03,33.75,-7.8,78.7
13-12-2004,17:08:05,1.52,12.896,11.904,13.185,10.369,7.03,36.75,-6.7,206.2
13-12-2004,18:08:05,0.00,12.703,11.977,12.678,11.929,7.83,38.75,-5.3,253.7
13-12-2004,19:08:05,0.00,12.485,11.977,12.437,10.834,7.43,44.25,-3.9,168.7
13-12-2004,20:08:05,2.79,12.340,11.929,12.243,9.114,6.62,49.25,-3.3,18.7
13-12-2004,21:08:05,0.76,12.195,11.880,11.929,8.543,6.62,51.25,-2.7,1.2
13-12-2004,22:08:05,0.00,12.001,11.807,11.613,8.568,7.03,53.75,-1.7,1.2
13-12-2004,23:08:05,0.00,11.807,11.710,11.394,8.668,7.03,54.75,-1.4,1.2
14-12-2004,00:08:05,0.00,11.637,11.613,11.200,8.519,6.62,47.25,-3.8,1.2
14-12-2004,01:08:05,0.00,11.492,11.516,11.053,7.870,7.03,51.25,-2.3,1.2
14-12-2004,02:08:05,0.00,11.370,11.419,10.883,8.245,7.03,53.25,-1.8,1.2
14-12-2004,03:08:05,0.00,11.224,11.346,10.736,8.344,7.03,54.25,-1.6,1.2
14-12-2004,04:08:05,0.00,11.102,11.248,10.638,8.195,7.03,54.25,-1.6,1.2
14-12-2004,05:08:05,0.00,11.005,11.151,10.541,7.970,7.03,55.25,-1.3,1.2
14-12-2004,06:08:05,0.00,10.907,11.078,10.443,7.820,6.62,54.25,-2.0,8.7
14-12-2004,07:08:05,0.00,10.834,11.005,10.320,7.192,7.83,35.25,-6.6,276.2
14-12-2004,08:08:05,0.00,10.736,10.907,10.247,8.717,9.82,22.75,-10.5,748.7
14-12-2004,09:08:05,0.00,10.687,10.834,10.369,12.727,9.82,14.75,-15.8,1156.2
14-12-2004,10:08:05,0.00,10.736,10.785,10.687,15.008,10.99,12.25,-17.1,1028.7
14-12-2004,11:08:05,0.00,10.858,10.761,11.102,21.604,12.55,9.75,-18.5,1733.7
14-12-2004,12:08:05,0.00,11.078,10.785,11.662,19.579,10.60,10.75,-18.9,1046.2
14-12-2004,13:08:05,0.00,11.370,10.834,12.147,14.218,10.21,7.75,-22.9,428.7
14-12-2004,14:08:05,0.00,11.613,10.932,12.292,14.984,10.21,7.75,-22.9,671.2
14-12-2004,15:08:05,0.00,11.734,11.029,12.316,15.700,11.38,1.00,-43.0,818.7
14-12-2004,16:08:05,0.00,11.832,11.127,12.364,16.320,10.99,1.25,-41.2,953.7
14-12-2004,17:08:05,0.00,11.904,11.200,12.413,16.773,10.21,2.25,-36.0,1096.2
14-12-2004,18:08:05,0.00,11.977,11.248,12.509,15.414,10.21,2.75,-34.0,971.2
14-12-2004,19:08:05,0.00,12.050,11.321,12.534,12.074,9.03,1.00,-44.5,633.7
14-12-2004,20:08:05,0.00,12.074,11.370,12.413,8.841,5.81,6.75,-27.8,276.2
14-12-2004,21:08:05,0.00,12.050,11.419,12.098,5.745,4.15,11.75,-22.9,8.7
14-12-2004,22:08:05,0.00,11.904,11.419,11.637,4.740,3.31,18.25,-18.6,1.2
14-12-2004,23:08:05,0.00,11.662,11.394,11.151,4.246,2.89,28.75,-13.5,1.2
15-12-2004,00:08:05,0.00,11.394,11.321,10.712,3.932,2.46,27.75,-14.3,1.2
15-12-2004,01:08:05,0.00,11.127,11.224,10.320,2.903,1.60,32.75,-13.0,1.2
15-12-2004,02:08:05,0.00,10.883,11.102,9.952,2.477,1.17,37.25,-11.8,1.2
15-12-2004,03:08:05,0.00,10.614,10.956,9.608,3.248,1.17,36.75,-12.0,1.2
15-12-2004,04:08:05,0.00,10.369,10.810,9.312,3.116,1.17,34.75,-12.7,1.2
15-12-2004,05:08:05,0.00,10.149,10.663,9.089,3.221,1.17,37.75,-11.6,1.2
15-12-2004,06:08:05,0.00,9.952,10.516,8.891,2.983,0.73,38.25,-11.9,11.2
15-12-2004,07:08:05,0.00,9.756,10.369,8.717,2.770,0.73,39.25,-11.6,171.2
15-12-2004,08:08:05,0.00,9.583,10.222,8.543,4.063,2.03,30.75,-13.4,576.2
15-12-2004,09:08:05,0.00,9.435,10.100,8.519,9.435,4.15,9.75,-25.0,1201.2
15-12-2004,10:08:05,0.00,9.410,9.977,8.817,12.122,5.81,4.75,-31.5,1578.7
15-12-2004,11:08:05,0.00,9.509,9.879,9.410,23.112,8.23,1.00,-44.9,1881.2
15-12-2004,12:08:05,0.00,9.805,9.854,10.296,27.579,9.42,1.00,-44.2,2078.7
15-12-2004,13:08:05,0.00,10.247,9.928,11.346,30.722,10.21,1.00,-43.7,2168.7
15-12-2004,14:08:05,0.00,10.810,10.051,12.413,33.131,10.99,1.00,-43.2,2163.7
15-12-2004,15:08:05,0.00,11.419,10.271,13.425,33.079,12.16,1.00,-42.5,2058.7
15-12-2004,16:08:05,0.00,12.074,10.541,14.218,30.091,12.93,1.00,-42.1,1851.2
15-12-2004,17:08:05,0.00,12.582,10.858,14.649,26.573,12.55,1.00,-42.3,1543.7
15-12-2004,18:08:05,0.00,12.992,11.175,14.912,20.817,10.99,1.00,-43.2,1113.7
15-12-2004,19:08:05,0.00,13.257,11.443,14.864,14.553,9.82,1.00,-44.0,693.7
15-12-2004,20:08:05,0.00,13.353,11.686,14.529,11.053,7.43,14.75,-17.7,243.7
15-12-2004,21:08:05,0.00,13.281,11.832,14.026,8.195,5.81,26.25,-12.1,8.7
15-12-2004,22:08:05,0.00,13.088,11.929,13.377,6.000,4.57,36.25,-9.1,1.2
15-12-2004,23:08:05,0.00,12.799,11.953,12.678,4.740,4.99,36.75,-8.6,1.2
16-12-2004,00:08:05,0.00,12.461,11.904,12.001,4.063,4.57,30.25,-11.4,1.2
16-12-2004,01:08:05,0.00,12.098,11.783,11.394,3.248,4.15,21.75,-15.8,1.2
16-12-2004,02:08:05,0.00,11.710,11.662,10.834,2.717,6.62,1.00,-45.9,1.2
16-12-2004,03:08:05,0.00,11.346,11.492,10.345,2.557,4.57,1.25,-45.2,1.2
16-12-2004,04:08:05,0.00,11.005,11.297,9.903,2.983,6.22,1.00,-46.2,1.2
16-12-2004,05:08:05,0.00,10.687,11.127,9.558,3.063,7.03,1.00,-45.7,1.2
16-12-2004,06:08:05,0.00,10.418,10.932,9.312,3.036,7.43,2.25,-37.8,18.7
16-12-2004,07:08:05,0.00,10.198,10.736,9.089,4.454,8.63,1.00,-44.7,298.7
16-12-2004,08:08:05,0.00,9.977,10.590,9.015,6.433,9.82,1.00,-44.0,738.7
16-12-2004,09:08:05,0.00,9.879,10.418,9.262,12.751,10.60,1.00,-43.5,1176.2
16-12-2004,10:08:05,0.00,9.952,10.320,9.780,15.605,11.77,1.00,-42.8,1566.2
16-12-2004,11:08:05,0.00,10.149,10.247,10.516,29.065,12.16,1.00,-42.5,1858.7
16-12-2004,12:08:05,0.00,10.492,10.271,11.443,35.877,12.55,1.00,-42.3,2071.2
16-12-2004,13:08:05,0.00,10.980,10.345,12.461,39.205,13.32,1.00,-41.8,2163.7
16-12-2004,14:08:05,0.00,11.540,10.516,13.497,40.171,14.09,1.00,-41.4,2153.7
