"Date","Time, GMT+11:00","Water Content, m^3/m^3 (LGR S/N: 9832560, SEN S/N: 0)","Temp, °C (LGR S/N: 9832560, SEN S/N: 9818210)","RH, % (LGR S/N: 9832560, SEN S/N: 9818210)","Temp, °C (LGR S/N: 9832560, SEN S/N: 9824742)","Water Content, m³/m³ (LGR S/N: 9832560, SEN S/N: 9833751)","DewPt, °C (LGR S/N: 9832560, SEN S/N: 9818210)"
18/06/20,23:00:01,-888.88000,0.190,87.700,1.425,0.1354,-1.6
19/06/20,00:00:01,-888.88000,0.687,87.700,1.453,0.1354,-1.1
19/06/20,01:00:01,-888.88000,0.825,87.900,1.588,0.1354,-1.0
19/06/20,02:00:01,-888.88000,1.425,88.200,1.751,0.1354,-0.3
19/06/20,03:00:01,-888.88000,1.778,88.300,2.021,0.1361,0.1
19/06/20,04:00:01,-888.88000,1.967,88.500,2.182,0.1361,0.3
19/06/20,05:00:01,-888.88000,2.236,88.600,2.316,0.1361,0.5
19/06/20,06:00:01,-888.88000,2.343,88.800,2.450,0.1361,0.7
19/06/20,07:00:01,-888.88000,2.396,88.800,2.557,0.1361,0.7
19/06/20,08:00:01,-888.88000,2.396,88.900,2.610,0.1361,0.8
19/06/20,09:00:01,-888.88000,2.450,89.100,2.610,0.1354,0.8
19/06/20,10:00:01,-888.88000,2.717,89.100,2.744,0.1354,1.1
19/06/20,11:00:01,-888.88000,3.116,89.100,2.956,0.1354,1.5
19/06/20,12:00:01,-888.88000,3.854,89.000,3.354,0.1354,2.2
19/06/20,13:00:01,-888.88000,3.906,88.900,3.749,0.1354,2.2
19/06/20,14:00:01,-888.88000,4.037,88.800,3.880,0.1354,2.4
19/06/20,15:00:01,-888.88000,4.011,88.600,3.880,0.1347,2.3
19/06/20,16:00:01,-888.88000,3.670,88.100,3.854,0.1339,1.9
19/06/20,17:00:01,-888.88000,3.485,87.500,3.670,0.1318,1.6
19/06/20,18:00:01,-888.88000,3.327,87.400,3.406,0.1310,1.4
19/06/20,19:00:01,-888.88000,3.301,87.900,3.433,0.1310,1.5
19/06/20,20:00:01,-888.88000,3.248,88.300,3.433,0.1310,1.5
19/06/20,21:00:01,-888.88000,2.930,88.500,3.301,0.1310,1.2
19/06/20,22:00:01,-888.88000,2.637,88.700,3.195,0.1303,1.0
19/06/20,23:00:01,-888.88000,3.195,88.900,3.248,0.1303,1.5
20/06/20,00:00:01,-888.88000,3.459,89.000,3.406,0.1303,1.8
20/06/20,01:00:01,-888.88000,3.301,89.100,3.485,0.1303,1.7
20/06/20,02:00:01,-888.88000,3.380,89.200,3.512,0.1303,1.8
20/06/20,03:00:01,-888.88000,3.354,89.300,3.433,0.1310,1.8
20/06/20,04:00:01,-888.88000,3.221,89.300,3.485,0.1390,1.6
20/06/20,05:00:01,-888.88000,3.485,89.300,3.485,0.1528,1.9
20/06/20,06:00:01,-888.88000,3.485,89.300,3.564,0.1601,1.9
20/06/20,07:00:01,-888.88000,3.142,89.300,3.459,0.1804,1.6
20/06/20,08:00:01,-888.88000,3.248,89.300,3.459,0.1906,1.7
20/06/20,09:00:01,-888.88000,3.722,89.200,3.617,0.1811,2.1
20/06/20,10:00:01,-888.88000,2.770,89.300,3.274,0.2131,1.2
20/06/20,11:00:01,-888.88000,1.967,89.300,2.610,0.2102,0.4
20/06/20,12:00:01,-888.88000,2.956,89.100,2.770,0.2015,1.3
20/06/20,13:00:01,-888.88000,2.903,89.200,3.168,0.1986,1.3
20/06/20,14:00:01,-888.88000,2.637,89.300,3.036,0.2073,1.1
20/06/20,15:00:01,-888.88000,2.690,89.400,2.770,0.2008,1.1
20/06/20,16:00:01,-888.88000,2.557,89.400,2.956,0.1891,1.0
20/06/20,17:00:01,-888.88000,2.155,89.500,2.744,0.1855,0.6
20/06/20,18:00:01,-888.88000,2.074,89.500,2.477,0.1804,0.5
20/06/20,19:00:01,-888.88000,1.126,89.500,2.396,0.1782,-0.4
20/06/20,20:00:01,-888.88000,1.453,89.400,2.209,0.1768,-0.1
20/06/20,21:00:01,-888.88000,1.507,89.300,2.209,0.1732,-0.1
20/06/20,22:00:01,-888.88000,1.262,89.300,2.182,0.1702,-0.3
20/06/20,23:00:01,-888.88000,1.126,89.100,2.128,0.1681,-0.5
21/06/20,00:00:01,-888.88000,0.467,89.200,1.886,0.1666,-1.1
21/06/20,01:00:01,-888.88000,0.384,89.200,1.751,0.1652,-1.2
21/06/20,02:00:01,-888.88000,0.384,89.200,1.588,0.1637,-1.2
21/06/20,03:00:01,-888.88000,0.135,89.100,1.588,0.1623,-1.4
21/06/20,04:00:01,-888.88000,-0.479,89.100,1.398,0.1601,-2.1
21/06/20,05:00:01,-888.88000,-0.986,89.200,0.797,0.1572,-2.5
21/06/20,06:00:01,-888.88000,-1.015,89.400,0.907,0.1535,-2.5
21/06/20,07:00:01,-888.88000,-1.498,89.500,0.797,0.1485,-3.0
21/06/20,08:00:01,-888.88000,-1.727,90.200,0.660,0.1434,-3.1
21/06/20,09:00:01,-888.88000,-0.873,89.400,0.632,0.1419,-2.4
21/06/20,10:00:01,-888.88000,-0.311,88.500,0.742,0.1441,-2.0
21/06/20,11:00:01,-888.88000,-0.004,88.800,0.907,0.1470,-1.6
21/06/20,12:00:01,-888.88000,0.079,89.100,0.907,0.1485,-1.5
21/06/20,13:00:01,-888.88000,0.135,89.300,1.044,0.1499,-1.4
21/06/20,14:00:01,-888.88000,0.079,89.400,1.099,0.1499,-1.5
21/06/20,15:00:01,-888.88000,0.051,89.300,1.180,0.1506,-1.5
21/06/20,16:00:01,-888.88000,0.190,89.000,1.317,0.1514,-1.4
21/06/20,17:00:01,-888.88000,0.107,89.000,1.398,0.1521,-1.5
21/06/20,18:00:01,-888.88000,-0.032,89.000,1.235,0.1514,-1.6
21/06/20,19:00:01,-888.88000,-0.116,88.700,1.153,0.1506,-1.8
21/06/20,20:00:01,-888.88000,-0.199,88.500,1.126,0.1499,-1.9
21/06/20,21:00:01,-888.88000,-0.732,88.600,0.934,0.1492,-2.4
21/06/20,22:00:01,-888.88000,-0.760,89.400,0.742,0.1485,-2.3
21/06/20,23:00:01,-888.88000,-2.189,93.000,-0.143,0.1463,-3.2
22/06/20,00:00:01,-888.88000,-3.035,93.800,-0.563,0.1412,-3.9
22/06/20,01:00:01,-888.88000,-1.929,94.100,-0.760,0.1376,-2.8
22/06/20,02:00:01,-888.88000,-0.986,91.300,-0.088,0.1383,-2.2
22/06/20,03:00:01,-888.88000,-1.356,90.000,-0.004,0.1376,-2.8
22/06/20,04:00:01,-888.88000,-2.044,93.300,-0.676,0.1325,-3.0
22/06/20,05:00:01,-888.88000,-1.015,91.300,-0.116,0.1332,-2.3
22/06/20,06:00:01,-888.88000,-1.814,90.600,0.107,0.1318,-3.2
22/06/20,07:00:01,-888.88000,-1.727,91.100,0.218,0.1296,-3.0
22/06/20,08:00:01,-888.88000,-1.871,91.500,0.218,0.1259,-3.1
22/06/20,09:00:01,-888.88000,-0.902,90.000,0.246,0.1259,-2.3
22/06/20,10:00:01,-888.88000,-0.676,88.500,0.412,0.1281,-2.3
22/06/20,11:00:01,-888.88000,-0.479,88.400,0.439,0.1303,-2.2
22/06/20,12:00:01,-888.88000,-0.367,88.300,0.495,0.1339,-2.1
22/06/20,13:00:01,-888.88000,-0.283,88.400,0.577,0.1354,-2.0
22/06/20,14:00:01,-888.88000,-0.171,88.600,0.715,0.1376,-1.8
22/06/20,15:00:01,-888.88000,-0.171,88.700,0.715,0.1376,-1.8
22/06/20,16:00:01,-888.88000,-0.255,88.600,0.715,0.1376,-1.9
22/06/20,17:00:01,-888.88000,-0.283,88.500,0.825,0.1383,-2.0
22/06/20,18:00:01,-888.88000,-0.563,88.500,0.742,0.1376,-2.2
22/06/20,19:00:01,-888.88000,-0.620,88.400,0.660,0.1376,-2.3
22/06/20,20:00:01,-888.88000,-0.563,88.400,0.632,0.1376,-2.2
22/06/20,21:00:01,-888.88000,-0.563,88.400,0.605,0.1368,-2.2
22/06/20,22:00:01,-888.88000,-0.535,88.400,0.577,0.1368,-2.2
22/06/20,23:00:01,-888.88000,-0.620,88.400,0.577,0.1368,-2.3
23/06/20,00:00:01,-888.88000,-0.535,88.400,0.550,0.1368,-2.2
23/06/20,01:00:01,-888.88000,-0.563,88.400,0.550,0.1368,-2.2
23/06/20,02:00:01,-888.88000,-0.620,88.400,0.550,0.1361,-2.3
23/06/20,03:00:01,-888.88000,-0.507,88.300,0.522,0.1361,-2.2
23/06/20,04:00:01,-888.88000,-0.451,88.300,0.522,0.1354,-2.2
23/06/20,05:00:01,-888.88000,-0.451,88.300,0.522,0.1347,-2.2
23/06/20,06:00:01,-888.88000,-0.395,88.300,0.550,0.1332,-2.1
23/06/20,07:00:01,-888.88000,-0.367,88.200,0.550,0.1332,-2.1
23/06/20,08:00:01,-888.88000,-0.255,88.300,0.467,0.1332,-2.0
23/06/20,09:00:01,-888.88000,-0.423,88.300,0.439,0.1318,-2.1
23/06/20,10:00:01,-888.88000,-0.088,88.300,0.522,0.1332,-1.8
23/06/20,11:00:01,-888.88000,0.024,88.600,0.632,0.1354,-1.6
23/06/20,12:00:01,-888.88000,0.163,88.800,0.495,0.1361,-1.5
23/06/20,13:00:01,-888.88000,0.218,89.000,0.577,0.1361,-1.4
23/06/20,14:00:01,-888.88000,0.218,88.800,0.632,0.1368,-1.4
23/06/20,15:00:01,-888.88000,0.190,88.500,0.577,0.1397,-1.5
23/06/20,16:00:01,-888.88000,0.218,88.400,0.605,0.1412,-1.5
23/06/20,17:00:01,-888.88000,0.190,88.600,0.439,0.1426,-1.5
23/06/20,18:00:01,-888.88000,0.163,88.700,0.467,0.1426,-1.5
23/06/20,19:00:01,-888.88000,0.163,88.800,0.522,0.1426,-1.5
23/06/20,20:00:01,-888.88000,0.135,88.900,0.495,0.1426,-1.5
23/06/20,21:00:01,-888.88000,0.273,89.000,0.605,0.1426,-1.3
23/06/20,22:00:01,-888.88000,0.301,88.800,0.742,0.1426,-1.3
23/06/20,23:00:01,-888.88000,0.495,88.600,0.825,0.1434,-1.2
24/06/20,00:00:01,-888.88000,0.880,88.200,1.262,0.1463,-0.9
24/06/20,01:00:01,-888.88000,1.044,88.000,1.534,0.1572,-0.7
24/06/20,02:00:01,-888.88000,1.044,88.400,1.561,0.1615,-0.7
24/06/20,03:00:01,-888.88000,1.071,89.000,1.561,0.1702,-0.5
24/06/20,04:00:01,-888.88000,1.208,89.400,1.670,0.1768,-0.3
24/06/20,05:00:01,-888.88000,1.208,89.700,1.670,0.1775,-0.3
24/06/20,06:00:01,-888.88000,1.180,89.800,1.643,0.1732,-0.3
24/06/20,07:00:01,-888.88000,1.208,90.000,1.588,0.1710,-0.3
24/06/20,08:00:01,-888.88000,1.099,90.000,1.453,0.1681,-0.4
24/06/20,09:00:01,-888.88000,1.344,90.000,1.643,0.1666,-0.1
24/06/20,10:00:01,-888.88000,1.940,89.800,1.751,0.1652,0.4
24/06/20,11:00:01,-888.88000,3.932,88.800,2.236,0.1652,2.3
24/06/20,12:00:01,-888.88000,6.864,91.300,2.903,0.1659,5.6
24/06/20,13:00:01,-888.88000,5.282,93.000,3.854,0.1666,4.2
24/06/20,14:00:01,-888.88000,5.411,92.000,4.376,0.1659,4.2
24/06/20,15:00:01,-888.88000,5.565,92.100,4.480,0.1652,4.4
24/06/20,16:00:01,-888.88000,5.488,91.800,4.454,0.1630,4.3
24/06/20,17:00:01,-888.88000,2.877,91.900,3.512,0.1601,1.7
24/06/20,18:00:01,-888.88000,2.396,89.500,3.009,0.1579,0.8
24/06/20,19:00:01,-888.88000,1.534,88.700,2.477,0.1564,-0.1
24/06/20,20:00:01,-888.88000,-0.227,89.700,1.317,0.1543,-1.7
24/06/20,21:00:01,-888.88000,0.163,89.800,1.099,0.1528,-1.3
24/06/20,22:00:01,-888.88000,0.687,88.500,1.480,0.1528,-1.0
24/06/20,23:00:01,-888.88000,0.687,88.300,1.534,0.1521,-1.0
25/06/20,00:00:01,-888.88000,0.825,88.400,1.561,0.1514,-0.9
25/06/20,01:00:01,-888.88000,0.825,88.500,1.480,0.1506,-0.9
25/06/20,02:00:01,-888.88000,0.632,88.700,1.588,0.1492,-1.0
25/06/20,03:00:01,-888.88000,0.989,88.700,1.534,0.1492,-0.7
25/06/20,04:00:01,-888.88000,1.099,88.900,1.670,0.1492,-0.5
25/06/20,05:00:01,-888.88000,1.044,89.000,1.670,0.1485,-0.6
25/06/20,06:00:01,-888.88000,0.907,89.100,1.615,0.1477,-0.7
25/06/20,07:00:01,-888.88000,0.797,89.100,1.534,0.1470,-0.8
25/06/20,08:00:01,-888.88000,0.660,89.100,1.344,0.1463,-0.9
25/06/20,09:00:01,-888.88000,0.852,89.200,1.425,0.1456,-0.7
25/06/20,10:00:01,-888.88000,1.724,89.200,1.670,0.1463,0.1
25/06/20,11:00:01,-888.88000,2.477,89.100,2.155,0.1463,0.9
25/06/20,12:00:01,-888.88000,2.557,88.500,2.370,0.1456,0.9
25/06/20,13:00:01,-888.88000,4.402,91.500,2.850,0.1456,3.1
25/06/20,14:00:01,-888.88000,5.076,92.600,3.009,0.1448,4.0
25/06/20,15:00:01,-888.88000,3.512,92.100,2.983,0.1441,2.4
25/06/20,16:00:01,-888.88000,2.450,90.100,2.744,0.1434,1.0
25/06/20,17:00:01,-888.88000,1.643,89.100,2.316,0.1426,0.0
25/06/20,18:00:01,-888.88000,1.153,88.700,1.940,0.1426,-0.5
25/06/20,19:00:01,-888.88000,0.825,88.500,1.724,0.1419,-0.9
25/06/20,20:00:01,-888.88000,0.632,88.400,1.453,0.1426,-1.1
25/06/20,21:00:01,-888.88000,0.550,88.300,1.425,0.1412,-1.2
25/06/20,22:00:01,-888.88000,0.439,88.300,1.208,0.1426,-1.3
25/06/20,23:00:01,-888.88000,0.439,88.400,1.153,0.1426,-1.3
26/06/20,00:00:01,-888.88000,0.273,88.500,1.180,0.1434,-1.4
26/06/20,01:00:01,-888.88000,0.051,88.600,1.126,0.1426,-1.6
26/06/20,02:00:01,-888.88000,0.051,88.400,1.180,0.1426,-1.6
26/06/20,03:00:01,-888.88000,0.024,88.400,1.180,0.1419,-1.7
26/06/20,04:00:01,-888.88000,0.051,88.400,1.071,0.1419,-1.6
26/06/20,05:00:01,-888.88000,-0.116,88.500,1.126,0.1419,-1.8
26/06/20,06:00:01,-888.88000,-1.071,90.300,0.989,0.1405,-2.5
26/06/20,07:00:01,-888.88000,-1.727,93.900,0.742,0.1354,-2.6
26/06/20,08:00:01,-888.88000,-3.896,94.100,0.273,0.1252,-4.7
26/06/20,09:00:01,-888.88000,-3.986,94.100,-0.451,0.1158,-4.8
26/06/20,10:00:01,-888.88000,2.797,93.300,-1.270,0.1150,1.8
26/06/20,11:00:01,-888.88000,6.153,86.900,-0.507,0.1223,4.1
26/06/20,12:00:01,-888.88000,7.820,81.500,0.135,0.1267,4.9
26/06/20,13:00:01,-888.88000,9.089,79.400,0.412,0.1347,5.7
26/06/20,14:00:01,-888.88000,5.257,80.200,0.715,0.1405,2.1
26/06/20,15:00:01,-888.88000,3.880,89.900,1.371,0.1405,2.4
26/06/20,16:00:01,-888.88000,3.036,91.900,1.480,0.1412,1.8
26/06/20,17:00:01,-888.88000,1.480,92.600,1.208,0.1405,0.4
26/06/20,18:00:01,-888.88000,0.770,93.200,0.880,0.1397,-0.2
26/06/20,19:00:01,-888.88000,0.577,92.700,0.687,0.1390,-0.5
26/06/20,20:00:01,-888.88000,0.135,92.100,0.742,0.1383,-1.0
26/06/20,21:00:01,-888.88000,0.273,90.800,0.384,0.1383,-1.1
26/06/20,22:00:01,-888.88000,-0.116,89.200,-0.004,0.1376,-1.7
26/06/20,23:00:01,-888.88000,-0.283,88.700,-0.479,0.1361,-1.9
27/06/20,00:00:01,-888.88000,-0.339,88.400,-0.535,0.1354,-2.0
27/06/20,01:00:01,-888.88000,-0.060,88.500,-0.676,0.1339,-1.7
27/06/20,02:00:01,-888.88000,-0.591,88.600,-0.648,0.1310,-2.2
27/06/20,03:00:01,-888.88000,-0.817,90.300,-0.902,0.1267,-2.2
27/06/20,04:00:01,-888.88000,-1.100,90.200,-0.704,0.1245,-2.5
27/06/20,05:00:01,-888.88000,-2.363,91.200,-0.563,0.1209,-3.6
27/06/20,06:00:01,-888.88000,-3.747,93.500,-1.584,0.1107,-4.7
27/06/20,07:00:01,-888.88000,-2.160,92.700,-0.958,0.1056,-3.2
27/06/20,08:00:01,-888.88000,-2.044,91.500,-0.339,0.1027,-3.2
27/06/20,09:00:01,-888.88000,-1.327,91.200,-0.255,0.1012,-2.6
27/06/20,10:00:01,-888.88000,0.079,88.600,-0.004,0.1063,-1.6
27/06/20,11:00:01,-888.88000,7.619,88.200,0.107,0.1129,5.8
27/06/20,12:00:01,-888.88000,10.394,73.600,0.218,0.1187,5.9
27/06/20,13:00:01,-888.88000,5.385,80.200,0.384,0.1281,2.3
27/06/20,14:00:01,-888.88000,6.813,82.300,0.550,0.1303,4.0
27/06/20,15:00:01,-888.88000,6.102,85.300,0.934,0.1303,3.8
27/06/20,16:00:01,-888.88000,5.591,87.900,1.643,0.1296,3.7
27/06/20,17:00:01,-888.88000,2.797,87.500,1.778,0.1296,0.9
27/06/20,18:00:01,-888.88000,1.561,91.500,1.017,0.1274,0.3
27/06/20,19:00:01,-888.88000,0.962,93.100,0.770,0.1274,-0.0
27/06/20,20:00:01,-888.88000,0.660,92.600,0.797,0.1267,-0.4
27/06/20,21:00:01,-888.88000,0.550,91.700,0.742,0.1267,-0.6
27/06/20,22:00:01,-888.88000,-0.088,92.200,0.715,0.1259,-1.2
27/06/20,23:00:01,-888.88000,-0.930,92.800,0.577,0.1252,-2.0
28/06/20,00:00:01,-888.88000,-1.785,93.000,0.079,0.1194,-2.8
28/06/20,01:00:01,-888.88000,-2.363,93.700,-0.339,0.1121,-3.2
28/06/20,02:00:01,-888.88000,-3.094,94.000,-0.648,0.1063,-3.9
28/06/20,03:00:01,-888.88000,-4.016,94.200,-1.356,0.0969,-4.8
28/06/20,04:00:01,-888.88000,-4.257,94.000,-1.814,0.0882,-5.1
28/06/20,05:00:01,-888.88000,-3.035,94.000,-1.699,0.0824,-3.9
28/06/20,06:00:01,-888.88000,-3.006,94.200,-1.128,0.0773,-3.8
28/06/20,07:00:01,-888.88000,-3.627,94.000,-1.043,0.0729,-4.5
28/06/20,08:00:01,-888.88000,-4.499,93.200,-1.842,0.0649,-5.4
28/06/20,09:00:01,-888.88000,-4.530,92.300,-2.189,0.0569,-5.6
28/06/20,10:00:01,-888.88000,4.194,92.500,-1.384,0.0548,3.1
28/06/20,11:00:01,-888.88000,8.344,76.500,-0.367,0.0649,4.5
28/06/20,12:00:01,-888.88000,9.632,68.900,0.024,0.0729,4.2
28/06/20,13:00:01,-888.88000,9.952,62.100,0.163,0.0787,3.0
28/06/20,14:00:01,-888.88000,7.619,67.200,0.273,0.0874,1.9
28/06/20,15:00:01,-888.88000,5.205,76.700,0.605,0.0991,1.5
28/06/20,16:00:01,-888.88000,2.770,81.100,0.934,0.1049,-0.1
28/06/20,17:00:01,-888.88000,1.643,88.000,0.301,0.1063,-0.1
28/06/20,18:00:01,-888.88000,-0.563,91.600,0.135,0.1049,-1.8
28/06/20,19:00:01,-888.88000,-0.171,93.400,0.190,0.1034,-1.1
28/06/20,20:00:01,-888.88000,-2.363,93.600,-0.283,0.0976,-3.3
28/06/20,21:00:01,-888.88000,-3.330,93.200,-2.015,0.0896,-4.3
28/06/20,22:00:01,-888.88000,-3.836,92.000,-2.102,0.0838,-5.0
28/06/20,23:00:01,-888.88000,-4.257,90.500,-2.131,0.0773,-5.6
29/06/20,00:00:01,-888.88000,-4.682,88.200,-2.392,0.0693,-6.3
29/06/20,01:00:01,-888.88000,-4.834,87.900,-2.771,0.0606,-6.5
29/06/20,02:00:01,-888.88000,-4.987,86.800,-3.065,0.0511,-6.9
29/06/20,03:00:01,-888.88000,-3.330,90.400,-2.276,0.0453,-4.7
29/06/20,04:00:01,-888.88000,-3.390,92.400,-1.584,0.0410,-4.5
29/06/20,05:00:01,-888.88000,-4.773,88.900,-2.479,0.0322,-6.3
29/06/20,06:00:01,-888.88000,-5.202,86.700,-2.742,0.0243,-7.1
29/06/20,07:00:01,-888.88000,-3.568,87.800,-2.742,0.0163,-5.3
29/06/20,08:00:01,-888.88000,-2.888,93.100,-1.157,0.0141,-3.9
29/06/20,09:00:01,-888.88000,-3.449,92.400,-1.299,0.0105,-4.5
29/06/20,10:00:01,-888.88000,4.792,91.400,-1.157,0.0105,3.5
29/06/20,11:00:01,-888.88000,7.895,78.300,-0.283,0.0148,4.4
29/06/20,12:00:01,-888.88000,8.965,69.800,0.135,0.0279,3.8
29/06/20,13:00:01,-888.88000,8.965,64.700,0.163,0.0381,2.7
29/06/20,14:00:01,-888.88000,7.343,64.800,0.218,0.0439,1.2
29/06/20,15:00:01,-888.88000,4.740,67.800,0.356,0.0490,-0.7
29/06/20,16:00:01,-888.88000,2.744,73.300,0.329,0.0533,-1.6
29/06/20,17:00:01,-888.88000,1.235,84.200,0.273,0.0584,-1.1
29/06/20,18:00:01,-888.88000,-1.327,88.500,0.024,0.0606,-3.0
29/06/20,19:00:01,-888.88000,-2.015,89.100,-0.032,0.0584,-3.6
29/06/20,20:00:01,-888.88000,-1.871,91.700,-0.143,0.0562,-3.0
29/06/20,21:00:01,-888.88000,-2.363,92.700,-0.367,0.0519,-3.4
29/06/20,22:00:01,-888.88000,-2.044,93.000,-0.563,0.0482,-3.0
29/06/20,23:00:01,-888.88000,-1.584,93.400,-0.676,0.0453,-2.5
30/06/20,00:00:01,-888.88000,-1.384,91.900,-0.367,0.0439,-2.5
30/06/20,01:00:01,-888.88000,-1.641,91.600,-0.339,0.0417,-2.8
30/06/20,02:00:01,-888.88000,-1.670,92.300,-0.395,0.0395,-2.8
30/06/20,03:00:01,-888.88000,-0.704,90.400,-0.339,0.0381,-2.1
30/06/20,04:00:01,-888.88000,-0.227,87.800,-0.116,0.0402,-2.0
30/06/20,05:00:01,-888.88000,-0.423,87.600,-0.032,0.0424,-2.2
30/06/20,06:00:01,-888.88000,-0.535,87.800,-0.060,0.0439,-2.3
30/06/20,07:00:01,-888.88000,-0.563,87.800,-0.088,0.0453,-2.3
30/06/20,08:00:01,-888.88000,-1.242,88.100,-0.171,0.0453,-3.0
30/06/20,09:00:01,-888.88000,-1.157,88.400,-0.339,0.0446,-2.8
30/06/20,10:00:01,-888.88000,-0.817,88.500,-0.311,0.0453,-2.5
30/06/20,11:00:01,-888.88000,-0.227,88.000,-0.116,0.0490,-2.0
30/06/20,12:00:01,-888.88000,-0.143,88.000,0.024,0.0519,-1.9
30/06/20,13:00:01,-888.88000,2.155,89.700,0.163,0.0628,0.6
30/06/20,14:00:01,-888.88000,1.615,91.700,0.218,0.0715,0.4
30/06/20,15:00:01,-888.88000,1.724,91.100,0.356,0.0758,0.4
30/06/20,16:00:01,-888.88000,0.962,92.000,0.273,0.0787,-0.2
30/06/20,17:00:01,-888.88000,0.605,90.100,0.218,0.0824,-0.8
30/06/20,18:00:01,-888.88000,0.439,88.000,0.190,0.0853,-1.3
30/06/20,19:00:01,-888.88000,0.356,87.500,0.190,0.0867,-1.5
30/06/20,20:00:01,-888.88000,0.301,87.500,0.163,0.0874,-1.5
30/06/20,21:00:01,-888.88000,0.522,87.600,0.246,0.0882,-1.3
30/06/20,22:00:01,-888.88000,0.495,87.700,0.246,0.0889,-1.3
30/06/20,23:00:01,-888.88000,0.907,88.000,0.356,0.0904,-0.9
01/07/20,00:00:01,-888.88000,0.962,88.200,0.439,0.0925,-0.8
01/07/20,01:00:01,-888.88000,1.044,88.500,0.495,0.0947,-0.6
01/07/20,02:00:01,-888.88000,1.126,88.700,0.577,0.0969,-0.5
01/07/20,03:00:01,-888.88000,0.577,88.600,0.356,0.0983,-1.1
01/07/20,04:00:01,-888.88000,1.235,88.600,0.412,0.0998,-0.4
01/07/20,05:00:01,-888.88000,1.208,89.000,0.687,0.1020,-0.4
01/07/20,06:00:01,-888.88000,1.071,89.000,0.605,0.1034,-0.5
01/07/20,07:00:01,-888.88000,1.262,89.100,0.742,0.1049,-0.3
01/07/20,08:00:01,-888.88000,1.425,89.300,0.934,0.1063,-0.1
01/07/20,09:00:01,-888.88000,1.643,89.400,1.044,0.1071,0.1
01/07/20,10:00:01,-888.88000,1.832,89.400,1.289,0.1085,0.3
01/07/20,11:00:01,-888.88000,2.236,89.500,1.534,0.1100,0.7
01/07/20,12:00:01,-888.88000,2.343,89.400,1.886,0.1107,0.8
01/07/20,13:00:01,-888.88000,2.610,89.400,2.021,0.1114,1.0
01/07/20,14:00:01,-888.88000,2.930,89.400,2.209,0.1114,1.4
01/07/20,15:00:01,-888.88000,3.063,89.300,2.477,0.1114,1.5
01/07/20,16:00:01,-888.88000,2.717,89.300,2.477,0.1107,1.1
01/07/20,17:00:01,-888.88000,2.450,89.300,2.343,0.1107,0.9
01/07/20,18:00:01,-888.88000,1.778,89.300,2.128,0.1100,0.2
01/07/20,19:00:01,-888.88000,1.994,89.300,1.913,0.1100,0.4
01/07/20,20:00:01,-888.88000,1.967,89.300,1.940,0.1100,0.4
01/07/20,21:00:01,-888.88000,1.670,89.400,1.859,0.1100,0.1
01/07/20,22:00:01,-888.88000,1.832,89.500,1.832,0.1092,0.3
01/07/20,23:00:01,-888.88000,1.832,89.700,1.832,0.1107,0.3
02/07/20,00:00:01,-888.88000,2.074,89.700,1.859,0.1129,0.6
02/07/20,01:00:01,-888.88000,2.584,89.800,2.128,0.1150,1.1
02/07/20,02:00:01,-888.88000,2.690,89.700,2.370,0.1223,1.2
02/07/20,03:00:01,-888.88000,2.770,89.600,2.584,0.1325,1.2
02/07/20,04:00:01,-888.88000,1.724,89.600,2.262,0.1790,0.2
02/07/20,05:00:01,-888.88000,1.697,89.700,2.155,0.1681,0.2
02/07/20,06:00:01,-888.88000,0.439,89.700,1.289,0.1652,-1.1
02/07/20,07:00:01,-888.88000,0.190,89.500,0.825,0.1601,-1.3
02/07/20,08:00:01,-888.88000,-0.032,89.500,0.852,0.1550,-1.6
02/07/20,09:00:01,-888.88000,-0.255,89.600,0.825,0.1514,-1.8
02/07/20,10:00:01,-888.88000,-0.227,89.400,0.742,0.1485,-1.8
02/07/20,11:00:01,-888.88000,-0.171,89.300,0.742,0.1463,-1.7
02/07/20,12:00:01,-888.88000,-0.088,89.200,0.742,0.1448,-1.7
02/07/20,13:00:01,-888.88000,0.024,88.900,0.825,0.1448,-1.6
02/07/20,14:00:01,-888.88000,0.024,88.700,0.880,0.1441,-1.6
02/07/20,15:00:01,-888.88000,-0.004,88.500,0.880,0.1434,-1.7
02/07/20,16:00:01,-888.88000,-0.171,88.400,0.825,0.1426,-1.9
02/07/20,17:00:01,-888.88000,-0.507,88.300,0.605,0.1412,-2.2
02/07/20,18:00:01,-888.88000,-1.185,88.600,0.495,0.1405,-2.8
02/07/20,19:00:01,-888.88000,-1.213,88.600,0.384,0.1383,-2.9
02/07/20,20:00:01,-888.88000,-1.413,89.000,0.301,0.1361,-3.0
02/07/20,21:00:01,-888.88000,-1.441,89.600,0.246,0.1339,-2.9
02/07/20,22:00:01,-888.88000,-1.441,90.500,0.190,0.1310,-2.8
02/07/20,23:00:01,-888.88000,-1.384,90.400,0.163,0.1296,-2.8
03/07/20,00:00:01,-888.88000,-1.270,90.500,0.135,0.1281,-2.6
03/07/20,01:00:01,-888.88000,-0.676,89.200,0.163,0.1281,-2.2
03/07/20,02:00:01,-888.88000,-0.423,88.500,0.218,0.1281,-2.1
03/07/20,03:00:01,-888.88000,-0.339,88.300,0.218,0.1281,-2.0
03/07/20,04:00:01,-888.88000,-0.283,88.600,0.218,0.1281,-1.9
